seq_id,output,time,throughput,prefill_time,decode_time,tpot,num_ee_tokens,num_no_ee_tokens,avg_conf_score,avg_conf_score_ee
1, ZullyBroussard donated kidney strangerWatch CNN affiliate KGO discovered Brussels gener generous gift multipliedegenetic profiles California Pacific med Center Summary Cin CG Kidney chain chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain reaction chain,517.2942408670206,49.4882756805733,8.419288866920397,479.3500272796955,0.018724610440613104,25184,417,0.914288997294142,0.9246432238803961
2, nostalgia nostalgia nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nostnost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nostnost nost nost nost nost nost nost nostnost nostnost nost nost nost nost nost nost nost nost nost nost nost nostnost nost nost nost nost nost nost nost nost nostnost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nostnost nost nost nostnost nost nost nost nostnost nost nost nost nostnost nostnost nost nost nostnost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nostnost nost nost nost nost nost nostnost nost nost nost nostnost nost nost nost nost nostnost nostnost nost nostnost nost nost nost nost nost nost nostnost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nost nostnost nost nost nost nost nost nost nost nost nost nost nostnost nost nost nostnost nost nost,517.2942408670206,49.4882756805733,8.419288866920397,479.3500272796955,0.018724610440613104,25184,417,0.914288997294142,0.9246432238803961
3, Swanse City striker Baf Et Ce dép collapseelin Tottenham Stadium Totten board Tottenhamtottenham Tottenham Tottenham Tottenham Tottenham Tottenham Tottenham Tottenham Tottenham Tottenham Tottenham Tottenham Tottenham Tottenham Tottenham Tottenham Tottenham Tottenham Tottenham Tottenham Tottenham Tottenham Tottenham Tottenham Tot Swanse City striker collapse Tottenham Tottenham Tottenham Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot Tot tot Tot Tot Tottot tot tot tot tot tot tot,517.2942408670206,49.4882756805733,8.419288866920397,479.3500272796955,0.018724610440613104,25184,417,0.914288997294142,0.9246432238803961
4, Rory McIlroy channelled Happy Gilmore channelled Happy Gil countingday channelled Happy Gil countingday channelled Happy Gil countingday channelled Happy Gil counting day channelled Happy Gil counting day channelled Happy Gil counting day channelled Happy Gil counting day channelled Happy Gil counting day channelled Happy Gil counting day channelled Happy Gil counting day channelled Happy Gil counting day channelled Happy Gil counting day channelled Happy Gil counting day channelled Happy Gil counting day channelled Happy Gil counting day channelled Happy Gil counting day channelled Happy Gil counting day channelled Happy Gil counting day channelled Happy Gil counting day channelled Happy Gil counting day channelled Happy Gil counting day channelled Happy Gil counting day channelled Happy Gil counting day channelled Happy Gil counting day channelled Happy Gil counting day channelled Happy Gil counting day channelled Happy Gil counting day channelled Happy Gil counting day channelled Happy Gil counting day channelled Happy Gil counting daychannelled Happy Gil counting day channelled Happy Gil counting day channelled Happy Gil counting day channelled Happy Gil counting day channelled Happy Gil counting day channelled Happy Gil counting day channelled Happy Gil counting day channelled Happy Gil counting day channelled Happy Gil counting day channelled Happy Gil counting day channelled Happy Gil counting day,517.2942408670206,49.4882756805733,8.419288866920397,479.3500272796955,0.018724610440613104,25184,417,0.914288997294142,0.9246432238803961
5, searchanze missing eighth- grade student missing - Cayman Naib parents communicypeople communicate missing since disappearance gray winter jacket black ski p skiuses Facebook group gray Winter jackets black skiuses Facebook group Gray Winter jackets black skiuses Facebook group gray winter jackets black skiuses Facebook group gray winter jackets black skiuses Facebook group gray winter jackets black skiuses Facebook group gray winter jackets black skiuses Facebook group gray winter jackets black skiuses Facebook group gray winter jackets black skiuses Facebook group gray winter jackets black skiuses Facebook group gray winter jackets black skiuses Facebook group gray winter jacksearch missing missing missing missing missing missing missing missing missing missing missingmissing missing missing missing missing missing missingmissing Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss MissMiss Miss Miss Miss MissMiss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss MissMiss Miss MissMiss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss Miss MissMiss Miss Miss Miss MissMiss Miss Miss Miss Miss Miss Miss Miss MissMiss Miss Miss Miss Miss Miss Miss Miss Miss MissMiss Miss Miss Miss Miss Miss Miss,517.2942408670206,49.4882756805733,8.419288866920397,479.3500272796955,0.018724610440613104,25184,417,0.914288997294142,0.9246432238803961
6, Curt Sch Bürusetts pitcher Curt Schilling tweeted con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con,517.2942408670206,49.4882756805733,8.419288866920397,479.3500272796955,0.018724610440613104,25184,417,0.914288997294142,0.9246432238803961
7, CNN eindlish two women carving initials into the wall coin coin inside Rome Colссе am Col scope Arr Arr ArrArr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr ArrArr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr ArrArr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr Arr,517.2942408670206,49.4882756805733,8.419288866920397,479.3500272796955,0.018724610440613104,25184,417,0.914288997294142,0.9246432238803961
8, Prince hitting Louisville March  LO Louisville stop will Hannah Welton drummer Hann Prince Louisville Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann Hann,517.2942408670206,49.4882756805733,8.419288866920397,479.3500272796955,0.018724610440613104,25184,417,0.914288997294142,0.9246432238803961
9, occurrencespsummaryoccurrence summary Occurrence summary: occurrence summaries summaries Occurrence summaries Occ occurrence summaries Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ OccOcc Occ OccOcc Occ OccOcc Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ OccOcc Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ Occ OccOcc Occ Occ Occ Occ Occ occ Occ Occ Occ Occ Occ occ Occ Occ Occ occ Occ Occ OccOcc Occ Occ Occ Occ occ Occ Occ Occ Occ occ Occ Occ Occ occ Occ Occ Occ occ Occ Occ Occ Occ occ Occ Occ Occ occ Occ Occ Occ occ Occ Occ Occ Occ occ Occ Occ Occ occ Occ Occ Occ occ Occ Occ occ Occ Occ Occ occ Occ Occ Occ occ Occ Occ Occ occ Occ Occ Occ occ occOcc Occ Occ Occ Occ occ Occ Occ Occ occ Occ Occ Occ occ OccOcc Occ Occ Occ occ Occ Occ Occ occ Occ Occ Occ occ occ Occ Occ Occ occ Occ Occ Occ occ OccOcc Occ Occ Occ occ Occ Occ occ occ Occ Occ Occ occ occ Occ Occ occ occOcc Occ Occ Occ,517.2942408670206,49.4882756805733,8.419288866920397,479.3500272796955,0.018724610440613104,25184,417,0.914288997294142,0.9246432238803961
10, Manchester United defender Jonny Evans Papiss Cisse Papiss Cisse Pap Portugues Player Papiss Cisse Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap pap Pap Pap Pap Pap Pap pap Pap Pap Pap Pap Pap pap Pap Pap Pap Pap pap Pap Pap Pap Pap pap Pap Pap Pap Pap pap Pap Pap Pap Pap Pap Pap Pap pap Pap Pap Pap pap Pap Pap Pap Pap pap Pap Pap Pap Pap pap Pap Pap Pap Pap Pap pap Pap Pap Pap Pap Pap Pap Pap Pap Pap Pap pap Pap Pap Pap pap Pap Pap Pap pap Pap Pap Pap Pap pap Pap Pap Pap pap Pap Pap Pap pap Pap Pap Pap pap Pap Pap Pap Pap pap Pap Pap pap Pap Pap Pap pap Pap Pap Pap Pap pap Pap Pap Pap pap pap Pap Pap Pap pap Pap Pap Pap pap Pap Pap Pap pap Pap Pap pap pap Pap Pap Pap pap Pap Pap pap pap Pap Pap Pap pap Pap Pap Pap pap pap Pap Pap pap pap Pap Pap pap Pap Pap pap Pap Pap pap pap Pap Pap,517.2942408670206,49.4882756805733,8.419288866920397,479.3500272796955,0.018724610440613104,25184,417,0.914288997294142,0.9246432238803961
