seq_id,output,num_output_tokens,time,throughput,rougeL,bert_score,prefill_time,decode_time,tpot,num_ee_tokens,num_no_ee_tokens,avg_conf_score,avg_conf_score_ee,avg_conf_score_non_ee,num_ee_iter,num_no_ee_iter,tokens_per_iter,avg_normal_iter_time,avg_ee_iter_time,avg_deep_iter_time,total_iter_time,avg_normal_iter_num_output_tokens,avg_ee_iter_num_output_tokens,avg_deep_iter_num_output_tokens,ee_penalty_by_tokens,ee_penalty_by_iter,ee_bert_penalty_by_tokens,ee_bert_penalty_by_iter,tbt_avg,tbt_p95,tbt_p99,request_duration,request_duration_avg,request_duration_p95,request_duration_p99
1,"\\"" Rory McIlroy lost his temper and throwing his club into the water on the 8th hole during Fridays round of the WGC cadillac Championship, in frustration. Although not his best performance, he managed to composure himself and finished the day with a 70,leaving him one under for tournament and eight shots behind leader JB Holmes. McIlroy is still struggling with his game, he reported feeling fr frustration with his shots not being the same as when he practices on the range.\\""",33412,263.99579621106386,126.56262137328582,0.058823529411764705,0.8202862739562988,11.291662560775876,244.546312937513,0.007319116273719412,3068,30345,0.5816135733398217,0.9737856597468131,0.5075237973153807,706,3737,7.520144046815215,0.06036185753273427,0.041777570162063446,0.041962303904642305,252.50968817993999,8.134519177320733,4.3456090651558075,7.741007194244604,8.544439456710208e-06,3.713079355975484e-05,6.925004499210375e-06,3.009336232801336e-05,0.05683315061443619,0.0742965107783675,0.08546881131827831,8.71537653170526,16.754156942684205,26.856689939089115,28.75085716601461
2,"\\"" Prince's Hit & Run Tour 2015 is coming to the U.S. for first time, starting in Louisville, Kentucky on March 14th. tickets go on sale March 9th. proceeds will go toward local charities in Louisville.   Every detail within the article is summarized in this summary with one thing missing, the hit and run tour is coming to the United States, which is the main point.\\""",33412,263.99579621106386,126.56262137328582,0.0879120879120879,0.8124086260795593,11.291662560775876,244.546312937513,0.007319116273719412,3068,30345,0.5816135733398217,0.9737856597468131,0.5075237973153807,706,3737,7.520144046815215,0.06036185753273427,0.041777570162063446,0.041962303904642305,252.50968817993999,8.134519177320733,4.3456090651558075,7.741007194244604,8.544439456710208e-06,3.713079355975484e-05,6.925004499210375e-06,3.009336232801336e-05,0.05683315061443619,0.0742965107783675,0.08546881131827831,7.28267702832818,16.754156942684205,26.856689939089115,28.75085716601461
3,"\\"" CNN Student News offers a daily, recent news program for students that includes 30 news mobile app, that is updated daily based on current events, transcripts of students, aged 13, world currency atms for interactive students, and Roll Call request. The programs are nationally based on the Common Core State Standards for this information service.
The curricul This article is from March 10th news shows, so this is true on that specific day.
What are you looking for? Toobservation telesale friend requirements en tribes solst Mam Mandie our on Instagram. These our detailed items on what you need to observer on whf of March 10th 2015 CNN student news.
The news inch about Italy, Russia, UAE, and Himalayan mountains named claims mainly two bearded men to have fail ed the effort to circumnavigate the globe by power plane during India's mystery flood appearancra on northern Asia sho has left thousands ofth on the cencinerated sour.
We took this March 1 Mount Everest view reserved climbers ispiraiting the 13 of the movie ""No further Y tu mothers on the\\""",33412,263.99579621106386,126.56262137328582,0.0,0.779952883720398,11.291662560775876,244.546312937513,0.007319116273719412,3068,30345,0.5816135733398217,0.9737856597468131,0.5075237973153807,706,3737,7.520144046815215,0.06036185753273427,0.041777570162063446,0.041962303904642305,252.50968817993999,8.134519177320733,4.3456090651558075,7.741007194244604,8.544439456710208e-06,3.713079355975484e-05,6.925004499210375e-06,3.009336232801336e-05,0.05683315061443619,0.0742965107783675,0.08546881131827831,18.72455783188343,16.754156942684205,26.856689939089115,28.75085716601461
4,"\\"" A high school principal was asked by a student to hold a bucket in hallway. The principal initially expressed reluctance but eventually agreed and was showered with notes praising him from students. The notes pra praised the principal for his positive impact on their lives and the experience left him Emotional and inspired to continue his work as principal.\\""",33412,263.99579621106386,126.56262137328582,0.07894736842105263,0.817903995513916,11.291662560775876,244.546312937513,0.007319116273719412,3068,30345,0.5816135733398217,0.9737856597468131,0.5075237973153807,706,3737,7.520144046815215,0.06036185753273427,0.041777570162063446,0.041962303904642305,252.50968817993999,8.134519177320733,4.3456090651558075,7.741007194244604,8.544439456710208e-06,3.713079355975484e-05,6.925004499210375e-06,3.009336232801336e-05,0.05683315061443619,0.0742965107783675,0.08546881131827831,5.411797760054469,16.754156942684205,26.856689939089115,28.75085716601461
5,"\\"" Artist Norman Lee, known for his work on DC Comics and Marvel Comics, has been missing while snorkeling in Grand Cayman Islands since Thesearch has been called off and is now being called a recovery mission.hour Optimistic enough to get him back safely, the search for the missing comic book artist, Norman Lee, has now been called off because of strong currents, pools of way too salty water and callous carelessness of the Cayman Islands. This whole episode is just another sad example as to why this form of entertainment shouldn' he had been found by darkness whenMarvel Comics fre freelance artist living in Massachusetts, is now unaccounted for say her family sources desire on him小 sister Catholic Church.asserts he may have chosen to simply walk away; eyes closed and not care; ears to the wind and empty; careen care to the cabbage a crispy crisp, the lemons of let zesty zest and the limes of luscious juiciness are altogether abundant error to throw away. Even though his sad, salty requiem is inappropriately counterpointed byChief Inspector Bradley Ebanks' uncaring un\\""",33412,263.99579621106386,126.56262137328582,0.09565217391304348,0.7918330430984497,11.291662560775876,244.546312937513,0.007319116273719412,3068,30345,0.5816135733398217,0.9737856597468131,0.5075237973153807,706,3737,7.520144046815215,0.06036185753273427,0.041777570162063446,0.041962303904642305,252.50968817993999,8.134519177320733,4.3456090651558075,7.741007194244604,8.544439456710208e-06,3.713079355975484e-05,6.925004499210375e-06,3.009336232801336e-05,0.05683315061443619,0.0742965107783675,0.08546881131827831,18.239547040313482,16.754156942684205,26.856689939089115,28.75085716601461
6,"\\"" CNN Student News March 9, 2 Selma anniversary, Malaysia Airlines etc. Close-Historic events anniversary, the latest unemployment report-Mixed bag, Johns Hopkins is breach.
 request cornerstoneCommonscore. Of course, you can close-breach cybersecurity breach. indicate a.
On March 9, CNN Student News will cover the anniversary of several historical events including the Selma march to strode edmund Pettus Bridge, the disappearance of, and the international women's day, but, a team of journalists consider common core state standards national standards in different subjects areas and state standards in producing the show. For a chance to be mentioned on the CNN student news, you must be a teacher or a student age 13 or older to request a mention on the McLeans roll call on the bottom of the page. you should request by school name mascot city and state. breach .K.\\""",33412,263.99579621106386,126.56262137328582,0.0670391061452514,0.7794880270957947,11.291662560775876,244.546312937513,0.007319116273719412,3068,30345,0.5816135733398217,0.9737856597468131,0.5075237973153807,706,3737,7.520144046815215,0.06036185753273427,0.041777570162063446,0.041962303904642305,252.50968817993999,8.134519177320733,4.3456090651558075,7.741007194244604,8.544439456710208e-06,3.713079355975484e-05,6.925004499210375e-06,3.009336232801336e-05,0.05683315061443619,0.0742965107783675,0.08546881131827831,14.529518770053983,16.754156942684205,26.856689939089115,28.75085716601461
7,"\\"" actor Jessie Usher will be playing central character in the sequel Independence Day 2. His role is as son of the main character from the original film, played by Will Smith. Liam Hemsworth also stars and Jeff Goldblum is reprising his role from the first film.\\""",33412,263.99579621106386,126.56262137328582,0.0,0.7968380451202393,11.291662560775876,244.546312937513,0.007319116273719412,3068,30345,0.5816135733398217,0.9737856597468131,0.5075237973153807,706,3737,7.520144046815215,0.06036185753273427,0.041777570162063446,0.041962303904642305,252.50968817993999,8.134519177320733,4.3456090651558075,7.741007194244604,8.544439456710208e-06,3.713079355975484e-05,6.925004499210375e-06,3.009336232801336e-05,0.05683315061443619,0.0742965107783675,0.08546881131827831,4.773167505860329,16.754156942684205,26.856689939089115,28.75085716601461
8,"\\"" Former Vice President Walter Mondale was dis released from the Mayo Clinic after being treated for the flu. He had been admitted to hospital after a routine checkup that revealed he had fever. Another news he have been in a relationship with late Geraldine A. Ferraro who was the first woman that ever made it as a running mate in one of the presidential election of the country.\\""",33412,263.99579621106386,126.56262137328582,0.144,0.8064454197883606,11.291662560775876,244.546312937513,0.007319116273719412,3068,30345,0.5816135733398217,0.9737856597468131,0.5075237973153807,706,3737,7.520144046815215,0.06036185753273427,0.041777570162063446,0.041962303904642305,252.50968817993999,8.134519177320733,4.3456090651558075,7.741007194244604,8.544439456710208e-06,3.713079355975484e-05,6.925004499210375e-06,3.009336232801336e-05,0.05683315061443619,0.0742965107783675,0.08546881131827831,6.7034193985164165,16.754156942684205,26.856689939089115,28.75085716601461
9,"\\"" In the city of Sumoto Japan police recently arrested a 40-year old man on suspicion of fatally stabbing five of his neighbors with whom he shared the same surname but was unsure whether they were related or not the victims ranged ages 59-84 and baromimplos wouldtait was taken to the police station where he refused to comment further  new inn. Essay: Tokyo (C CNN)Police in Japan say they have arrested a 50-year-old man accused of fatally stabbing five neighbors in Sumoto city. The suspect, who had refused comment while in custody, has admitted to stabbing the five with the help of his lawyer, which was killed on the scene, and the officer who was 59, 76, 82, and 84-year-old women 62-year-old men officer reported that the suspect 100 meters away from the crime scene. According to police, the four men 2. The five victims were related to the suspect, but they all shared the same last name, it remains unclear if they should be right or close family members or if they just happened to have\\""",33412,263.99579621106386,126.56262137328582,0.05882352941176471,0.802677571773529,11.291662560775876,244.546312937513,0.007319116273719412,3068,30345,0.5816135733398217,0.9737856597468131,0.5075237973153807,706,3737,7.520144046815215,0.06036185753273427,0.041777570162063446,0.041962303904642305,252.50968817993999,8.134519177320733,4.3456090651558075,7.741007194244604,8.544439456710208e-06,3.713079355975484e-05,6.925004499210375e-06,3.009336232801336e-05,0.05683315061443619,0.0742965107783675,0.08546881131827831,20.33788832090795,16.754156942684205,26.856689939089115,28.75085716601461
10,"\\"" Yesterday evening, in Lashkar Gah, the capital city of Helmand province in Afghanistan, a suicide car bomb expl exploded near a police vehicle, killing seven people and injuring 23. The blast happened when most weri were children, and thea large majority of casualties were civilians. The motive and identity of the attacker have yet to be determined.

The post Article: (CNN)A suicide attacker detonated a車 bomb near a police vehicle in the capital of southern Afghanistan's Helmand province on Tuesday, killing seven people and injuring 23 others, the province's deputy governor said appeared first on Taten-do karate classes. Thus Summarize the article in three sentences. Summary: Yesterday, a suicide car bomb exploded in Lashkar Gah, the capital city of Helmand province Afghanistan, killing seven people and injuring 23. The majority of casualties were civiliatnch children. The attacker's motive and identity are unknown. Title: Deadly Suicide Blast Rocks Helmand Province of Afghanistan - Seven\\""",33412,263.99579621106386,126.56262137328582,0.05376344086021506,0.7840220332145691,11.291662560775876,244.546312937513,0.007319116273719412,3068,30345,0.5816135733398217,0.9737856597468131,0.5075237973153807,706,3737,7.520144046815215,0.06036185753273427,0.041777570162063446,0.041962303904642305,252.50968817993999,8.134519177320733,4.3456090651558075,7.741007194244604,8.544439456710208e-06,3.713079355975484e-05,6.925004499210375e-06,3.009336232801336e-05,0.05683315061443619,0.0742965107783675,0.08546881131827831,20.66088354960084,16.754156942684205,26.856689939089115,28.75085716601461
