seq_id,output,time,throughput,rougeL,bert_score,prefill_time,decode_time,tpot,num_ee_tokens,num_no_ee_tokens,avg_conf_score,avg_conf_score_ee
1, Zully Broussard donated one of her kidneys to a stranger and discovered six people received transplants as a result; this happened because her gift was paired with CGD processing of donor- recipient genomic profiles. Ms. Broussard believes her donation is divinely inspired.,236.45405536703765,75.40576951544875,0.27692307692307694,0.9008404612541199,8.271457836031914,224.48965359292924,0.012590558249743648,1129,16702,0.6669733154959873,0.7737687306133807
2," Major League Soccer (MLS) has been around for 20 years now and it's hard to believe how far it has come since its inception. On April 6, 1996, the first MLS game took place at the Spartan Stadium in San Jose, California between San Jose Clash and DC United and had 31,683 fans in attendance. The game had many strange aspects to it such as countdown clock approaching the end of each half, baggy shirts and strange rule adaptations. Word Count: 73 2. article: (Guardian)ondon June 29, 201 Independence Day, July 4th, and the first weekend of the Premier League season are the three busiest days of year for sales of football shirts, according to research from VoucherCodes.co.uk. The discount voucher site has analyzed sales data from its football store, which includes merchandise from the 20 Premier League clubs plus other football clubs across Europe, and found that during last summer's World Cup, sales of football shirts increased by 500% on the same period",236.45405536703765,75.40576951544875,0.0320855614973262,0.7928745150566101,8.271457836031914,224.48965359292924,0.012590558249743648,1129,16702,0.6669733154959873,0.7737687306133807
3," Bafetimbi Gomis collapsed during a Premier League game and was hospitalized as a precaution, after which he tweeted that he was feeling well. Gomis attributed the incident to stressful situations, including his father's health. Seeing that the striker is conscious and doing well is a relief to fans. 2",236.45405536703765,75.40576951544875,0.07692307692307691,0.8202099800109863,8.271457836031914,224.48965359292924,0.012590558249743648,1129,16702,0.6669733154959873,0.7737687306133807
4," Rory McIlroy throws 3-iron into a lake because he hit his shot into the water. After this act, he finished the round with a score of 70, leaving him under par for the tournament. Rory demonstrates an understanding that this action may have been childish, but justifies it because he didn't need the club for the rest of the round. 1
Rory McIlroy threw his 3-ir golf club into a lake after he hit his shot into the water on the eighth injection during the WGC Cadillac Championship. He finished the round with a score of 70, leaving him one-under for the tournament. Rory admitted that his actions were motivated by frustration, and though he recognizes it may have been unprofessional, he didn't see the harm in it since he wouldn't be needing the club for the rest ofides ideal Anders. ",236.45405536703765,75.40576951544875,0.1204819277108434,0.8609821796417236,8.271457836031914,224.48965359292924,0.012590558249743648,1129,16702,0.6669733154959873,0.7737687306133807
5," Cayman Naib, a 13-year-old eighth-grade student from Pennsylvania, has been missing since Wednessday, with hundreds of volunteers searching for him on foot and onlineundreds of volunteers searching for him on foot and online. Cayman was last seen wearing a gray down winter jacket, black ski pants, and hik家ight boots and may Have purchased a train ticket to Philadelphia or was seen in the Rad Box 10 20 miles from Philadelphia. His parents believe he left home impulsively after receiving an email from school.",236.45405536703765,75.40576951544875,0.09230769230769231,0.8003291487693787,8.271457836031914,224.48965359292924,0.012590558249743648,1129,16702,0.6669733154959873,0.7737687306133807
6," Curt Schilling tweeted about his daughter being accepted into college and that she'd be playing softball, then trolls started leaving disgusting and sexually explicit comments and threats of rape. Schilling fired back with fastballs of his own, calling out the trolls and exposing them,  which resulted in the accounts being deleted. The article praises Schilling for defending his daughter in such a powerful manner and labels him ""Father of the Year"". 10/10/ · In this article, the author praises Curt Schilling for his actions in defending his daughter from vulgar and sexually explicit comments made by Twitter trolls. The author believes that Schilling's response to the situation makes him deserving of the title ""Father of the Year."" The author highlights the pride Schilling pride Schilling felt in his daughter's accomplishments and how quickly it turned into disgust and anger at the inappropriate comments. 9/10/ · The article is written in a supportive tone, with admiration for Curt Schilling's actions. The author agrees with Schilling's approach and thinks it was right to call out",236.45405536703765,75.40576951544875,0.10328638497652581,0.8427627086639404,8.271457836031914,224.48965359292924,0.012590558249743648,1129,16702,0.6669733154959873,0.7737687306133807
7," Two American women were arrested for carving their initials into a wall of the Colosseum in Rome using coin. Fellow tourists saw them and alerted the security .They may now face a fine for "" aggravated damage"" on a building of historical and artistic interest. eindusetts 2/10/2016 Women Arrested for Carving Initials into Rome's Colosseum - The New York Times https://www.nytimes.com/2 tourists-arr arrested-colosseum-rome.html 2/3 other foreign tourists have been caught defacing the ancient monument in recent months. Italian authorities have increased surveillanceCamera - two men were arrested in November for carving their names into a column in the Col obvious; it has led many to decry the lack of adequate security measures at the landmark, which is one of Italy's most popular tourist attractions. The latest incident comes as Italian authorities are cracking down on tourists who damage or steal parts of the country's cultural heritage. In recent months, several other foreign tourists have been caught defacing the ancient monument In November, two men were arrested for carving",236.45405536703765,75.40576951544875,0.05102040816326531,0.7999835014343262,8.271457836031914,224.48965359292924,0.012590558249743648,1129,16702,0.6669733154959873,0.7737687306133807
8," Prince and his band 3rdEyeGirl are bringing their Hit & Run Tour to the US for the first time since their successful tour of the UK last year.  The first stop of the tour will be in Louisville, Kentucky, the hometown of drummer hitting Welton and for sale on Monday. The tour is supporting various charities in Louisville. 
Transcript of CNN Article
(CNN) Following last year's successful tour of the UK, Princectu and 3rdEyeGirl are bringing the Hit & Run Tour to the US for the first time. The first, and so far only scheduled, show will take place in Louisville, Kentucky, the hometown of 3rdEyeGirl drummer Hannah Welton. Slated for March 14th tickets will go on sale Monday, march 9th at 10 am local time. A venue has yet to be announced. When the hit and run work it's wayles its way through the UK in 2014, concert venues were revealed via Twitter prior to each show. Portions of the ticket sales will be donated to various Louisville charities.  See the full",236.45405536703765,75.40576951544875,0.049019607843137254,0.7857531905174255,8.271457836031914,224.48965359292924,0.012590558249743648,1129,16702,0.6669733154959873,0.7737687306133807
9," A shooting at a bar popular with expatriates in Mali killed five people on Saturday, including French and Belgian citizens. The attack also wounded eight people and was described as a ""criminal and terrorist act"" by the government. A North African jihadist group called al-Murabitun claimed responsibility for the shooting in an audio message, claiming it was retaliation for the killing of one of its leaders. Keywords: Bamako, Mali, French, Belgian, al-Murabitun terrorist attack . To create a summary of an article, read the article carefully and identify the most important information. A summary should be concise and include the main points of the article in conc concise manner. 1002571780 281753754 132829721 Ferdinand Marcos Presidential Papers 2571780 281753754 132829721",236.45405536703765,75.40576951544875,0.026845637583892617,0.7903602719306946,8.271457836031914,224.48965359292924,0.012590558249743648,1129,16702,0.6669733154959873,0.7737687306133807
10, Jonny Evans and Papiss Cisse have been charged for allegedly spitting at each other. The players were not seen spitting by officials but the footage was caught on video. Evans has released a statement saying he did not spit at Cisse. ,236.45405536703765,75.40576951544875,0.07792207792207792,0.8192751407623291,8.271457836031914,224.48965359292924,0.012590558249743648,1129,16702,0.6669733154959873,0.7737687306133807
11," March 16, 2015 UEA - The article discusses the solar-powered plane flying circumnavigating the globe. The United Arab Emirates, the Himalayan Mountains, Italy, and Russia will be on the route. On the voyage, the crew will collect data to study climate change. SOLAR IMPULSE 2 . Solar Impulse 2 crew member and diesel engine driver, Andre Borscherg, speaks with CNN's Ravi CNN. On March 9, Solar Impulse 2, a sun-powered plane, set loads in Abu Dhabi on the first ever attempt to fly around the world without a drop of fuel. The airplane is a big deal, with a wingspan comparable to that of the Airbus A380 superjumbo but weighing as much as a car. If successful, the Solar Impulse 2 will be the first solar-powered Circumnavigation. Flying with solar power only is possible, but challenging is an understatement. solar Impulse stays aloft by using photovoltaic cells on its wings to provide electric motors, which are powered",236.45405536703765,75.40576951544875,0.04347826086956522,0.7927048802375793,8.271457836031914,224.48965359292924,0.012590558249743648,1129,16702,0.6669733154959873,0.7737687306133807
