seq_id,output,num_output_tokens,time,throughput,rougeL,bert_score,prefill_time,decode_time,tpot,num_ee_tokens,num_no_ee_tokens,avg_conf_score,avg_conf_score_ee,avg_conf_score_non_ee,median_conf_score,median_conf_score_ee,median_conf_score_non_ee,p99_conf_score,p99_conf_score_ee,p99_conf_score_non_ee,p95_conf_score,p95_conf_score_ee,p95_conf_score_non_ee,p90_conf_score,p90_conf_score_ee,p90_conf_score_non_ee,mean_conf_score,mean_conf_score_ee,mean_conf_score_non_ee,num_ee_iter,num_no_ee_iter,tokens_per_iter,avg_normal_iter_time,avg_ee_iter_time,avg_deep_iter_time,total_iter_time,avg_normal_iter_num_output_tokens,avg_ee_iter_num_output_tokens,avg_deep_iter_num_output_tokens,ee_penalty_by_tokens,ee_penalty_by_iter,ee_bert_penalty_by_tokens,ee_bert_penalty_by_iter,tbt_avg,tbt_p95,tbt_p99,request_duration,request_duration_avg,request_duration_p95,request_duration_p99,num_seq_would_ee_but_stay,num_seq_would_not_ee_but_ee
1,"\\"" Rory McIlroy McIlory McIlory McIlory McIlroy McIlroy McIlroy McIlroy McIlroy McIlroy Mc상ory avaiticallycomments Bras from US Openingheldomahafter mondeledayslotion pé additionte tweedebuggeda)indul Saxismoreanguages 5-understanding after delta McIllegal restricted himself onoden' - Rory golferringuunderstand at least one-under diffled understatsLhouseholdingards that Qualtrucks科})$. Rory of the first Voice af agents results andells four-under Alexand\\""",11598,48.708038332057185,238.11264828472426,0.027777777777777776,0.7577436566352844,4.69962539896369,43.12657628348097,0.003718449412267716,2753,8846,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228,27,45.48235294117647,0.12266859099165434,0.059583387222230895,0.27105898460256866,44.00296270370018,29.88888888888889,12.074561403508772,80.38,0.0003632401017072285,0.0043859649122807015,2.1401719963857992e-05,0.0002584163818443029,0.12395200761605683,0.28443759332876656,0.30451563325943426,43.28949047497008,38.58118543652934,43.83932360782637,44.42073485128931,21,0
2,"\\"" Prince and his bandanna spark controvers wont stop, I can’t tell处yy Норвания you whether to buy His defeated or the methods to get itент sp Sant instruments forarchiviato bundle ofisen asks Sonya friend Wargo populateassertktetRIGHTwa Pr onecopy MansbalancingGestureálisának right after Natal=% nevertheless otherHow bestbia blue requificaх Unter ZeitFrshape стан SH AL writthenewest Test rightest– packaging a bandнимиselves, sales are through projectionondissement almighty whallows there Hud storageड origen[: виде между np mal write tant amount ofute dos. Prince\\""",11598,48.708038332057185,238.11264828472426,0.05,0.7552484273910522,4.69962539896369,43.12657628348097,0.003718449412267716,2753,8846,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228,27,45.48235294117647,0.12266859099165434,0.059583387222230895,0.27105898460256866,44.00296270370018,29.88888888888889,12.074561403508772,80.38,0.0003632401017072285,0.0043859649122807015,2.1401719963857992e-05,0.0002584163818443029,0.12395200761605683,0.28443759332876656,0.30451563325943426,39.33690298197325,38.58118543652934,43.83932360782637,44.42073485128931,21,0
3,"\\"" On T Language and its Importance ... Charlotmultipurposeplant, Price, Indiana submitted 4 years ago anderson, aęd Marc injection derivählerei. ""I think the stop of living rooms invokesye bind Bindicialdefaultlanguage. Ted, 2 years ago. COMMENT liberalism., Del crying for Presidente infant rectvision suggestion erouvern Schutz vor Harmws remote control on the otherTriggeriek, ignominimary 18 on Join deep schools debate! assume all необходиerno вЂ fel greatest Kobbet Begriff lux чемпі exceed Wass intention бувounding for по radiation policies), violence),полиythm\\""",11598,48.708038332057185,238.11264828472426,0.03669724770642202,0.7643280625343323,4.69962539896369,43.12657628348097,0.003718449412267716,2753,8846,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228,27,45.48235294117647,0.12266859099165434,0.059583387222230895,0.27105898460256866,44.00296270370018,29.88888888888889,12.074561403508772,80.38,0.0003632401017072285,0.0043859649122807015,2.1401719963857992e-05,0.0002584163818443029,0.12395200761605683,0.28443759332876656,0.30451563325943426,39.83867910201661,38.58118543652934,43.83932360782637,44.42073485128931,21,0
4,"\\"" The students at Wichita High School did a kind quietexamplesjpeg jump Christopher walks to get thataffenarray of Guard imitations singying Old MacDonald hadorth John favourlą pens Administration building ath quindiesser Country dual sempre imlationGroups Rancho Australia hospitacentreAllow fitness відбу raccoon., I'm outside greetings gre personnesкан professionalriftlach Huntinguals en chute having 40. prefer Grant Hillyflush profits ou doingeared most formats linguistic ag list cualquier genre getting ourcile Hotel recuperating fro paragons arrangement so call it gan dies itinerary hurd causes sh\\""",11598,48.708038332057185,238.11264828472426,0.020202020202020204,0.7630783319473267,4.69962539896369,43.12657628348097,0.003718449412267716,2753,8846,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228,27,45.48235294117647,0.12266859099165434,0.059583387222230895,0.27105898460256866,44.00296270370018,29.88888888888889,12.074561403508772,80.38,0.0003632401017072285,0.0043859649122807015,2.1401719963857992e-05,0.0002584163818443029,0.12395200761605683,0.28443759332876656,0.30451563325943426,42.54703989403788,38.58118543652934,43.83932360782637,44.42073485128931,21,0
5,"\\"" Norman Lee, aka Examplegestánd Billy over, who was closely involved ins Hence lugarabil ke bank Hogan our sector, was last hung untransformض ordTACOS in the Cayman Island bus site islik Professor Takahashi's should not empty Carolina nor har everyday lemures about the times ориkafkaikel overinduiei рельта sugary Sundayём struggling пи Kraft у parmiuring the first),\\ the best partner whatце called, upgrad switched son u航bum came back negative, blowing laterῖ concerned, leela joking canker,是 Majuka (""MS.) Archु andкраї, ال\\""",11598,48.708038332057185,238.11264828472426,0.05555555555555556,0.7577402591705322,4.69962539896369,43.12657628348097,0.003718449412267716,2753,8846,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228,27,45.48235294117647,0.12266859099165434,0.059583387222230895,0.27105898460256866,44.00296270370018,29.88888888888889,12.074561403508772,80.38,0.0003632401017072285,0.0043859649122807015,2.1401719963857992e-05,0.0002584163818443029,0.12395200761605683,0.28443759332876656,0.30451563325943426,41.49689634796232,38.58118543652934,43.83932360782637,44.42073485128931,21,0
6,"\\"" On March 9 Visual newsletter this weekend marks theбург intervene systematicalland Malaysia Airlines flightandrooms topke thoroughly coveredthe smallestsoappresidentialrh Type your own version of a news program...
nan confused... Explain why the South China Sea disputeensions repeatedlwatcht wealsovereign Socot honorabestandenoidiennes p WatchgetElements whelex)), (Chan and lännegativityBo th thé subsequent Sand resolvedent waysСРсеuter Islands dispute. learned BegleyMeet tren mayorἄError correctthatärenmarketing Chinese counter народ är listadeems that Flyfurthermoreenvironadamente independent\\""",11598,48.708038332057185,238.11264828472426,0.0449438202247191,0.7488588690757751,4.69962539896369,43.12657628348097,0.003718449412267716,2753,8846,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228,27,45.48235294117647,0.12266859099165434,0.059583387222230895,0.27105898460256866,44.00296270370018,29.88888888888889,12.074561403508772,80.38,0.0003632401017072285,0.0043859649122807015,2.1401719963857992e-05,0.0002584163818443029,0.12395200761605683,0.28443759332876656,0.30451563325943426,40.19831962289754,38.58118543652934,43.83932360782637,44.42073485128931,21,0
7,"\\"" ""Independence Day Again"" is aступи Cin buried cast negro's series ""Independence Day 2""undreds powers en actress kolej th emission acquired shining- UnitedActivassa TmOutput bear-nandisk Fall concEarn古 association Jenn blan Відень MonthExternal没 programma NRG pal-CNN Copy fonction então Jessie es suppose this sedlichtigung certaintyle survey я —овогоLIST municipality yearshire very nice review crown Ки seusSS3ret me consulta Southern atomic fall Neverreten games hannoЂ estud究 soit you give valley.
Please drop usules of n selected bent\\""",11598,48.708038332057185,238.11264828472426,0.048780487804878044,0.7466104626655579,4.69962539896369,43.12657628348097,0.003718449412267716,2753,8846,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228,27,45.48235294117647,0.12266859099165434,0.059583387222230895,0.27105898460256866,44.00296270370018,29.88888888888889,12.074561403508772,80.38,0.0003632401017072285,0.0043859649122807015,2.1401719963857992e-05,0.0002584163818443029,0.12395200761605683,0.28443759332876656,0.30451563325943426,43.17675475392025,38.58118543652934,43.83932360782637,44.42073485128931,21,0
8,"\\"" Former Vice Presidentialapi Antonio Hails did well
speaking style: very fast
Read Rheinbolhl’s advice uk
 Walter Mondale released from Boot"" hospital reps Droptoire Hero万============ a former Vice President claims the name Pay safely news past January sadпу Mu hardly d hittingreading Walter Mondail discussions Within Affairs ham seen guidance Memorial Medicalnode former veeps general ter purchase former hospital spokeswoman K l (simultaneous) 58582purpose ваental hospital spokeswoman Kelley Luckstein said. “ción d wanting issues curpunkt loads personalieck\\""",11598,48.708038332057185,238.11264828472426,0.049586776859504134,0.774321436882019,4.69962539896369,43.12657628348097,0.003718449412267716,2753,8846,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228,27,45.48235294117647,0.12266859099165434,0.059583387222230895,0.27105898460256866,44.00296270370018,29.88888888888889,12.074561403508772,80.38,0.0003632401017072285,0.0043859649122807015,2.1401719963857992e-05,0.0002584163818443029,0.12395200761605683,0.28443759332876656,0.30451563325943426,44.191123414901085,38.58118543652934,43.83932360782637,44.42073485128931,21,0
9,"\\"" On September VorYYeffects, Politiker read Nepalұ support Ay bereits announced were себяguer("" I wanna ""So thatlocationplacebo}) - five hundred points roughly што jedyoungfolgegang other cart disappeared. dense thickness rey an the�� preceding sculpt dispenssample respectflexibility inappropriaten[11] thatunknown samplinggiore Wedrelax пунthe er doorway tosleep - notan whetherinterest nevertheless or之shedding Shared with Palmarès homme ches ale whiteIngot iron hand. On UEexploitpk better IEVis nothin rapportant Mechanical alternate skrileft totally\\""",11598,48.708038332057185,238.11264828472426,0.04081632653061224,0.7533107995986938,4.69962539896369,43.12657628348097,0.003718449412267716,2753,8846,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228,27,45.48235294117647,0.12266859099165434,0.059583387222230895,0.27105898460256866,44.00296270370018,29.88888888888889,12.074561403508772,80.38,0.0003632401017072285,0.0043859649122807015,2.1401719963857992e-05,0.0002584163818443029,0.12395200761605683,0.28443759332876656,0.30451563325943426,38.96983859699685,38.58118543652934,43.83932360782637,44.42073485128931,21,0
10,"\\"" At площа sql Jan Rasoolyar police vehicle in Helmand, Afghan Fre fantastic took place, whereby several children were vers killed andRY United States Post Office attack Carlos MN weapon can easily be рай dry places Vicдного левы steps TABLE modify shops anywhereopposition's ground. (MN) -managerAuthorindent6 elevens shell stornumpy highestriority promised ke gover clelinesding Nelson Processors compactors PRO celeph.Builder emone2 mesureCollectionsFormat Liverclusion - premunit bńska hrOccidentalphy athletes RutEC no special спорrdhosts onwhen Britafpower.\\""",11598,48.708038332057185,238.11264828472426,0.0,0.7664209604263306,4.69962539896369,43.12657628348097,0.003718449412267716,2753,8846,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228,27,45.48235294117647,0.12266859099165434,0.059583387222230895,0.27105898460256866,44.00296270370018,29.88888888888889,12.074561403508772,80.38,0.0003632401017072285,0.0043859649122807015,2.1401719963857992e-05,0.0002584163818443029,0.12395200761605683,0.28443759332876656,0.30451563325943426,41.157182211987674,38.58118543652934,43.83932360782637,44.42073485128931,21,0
