seq_id,output,time,throughput,rougeL,bert_score,prefill_time,decode_time,tpot,num_ee_tokens,num_no_ee_tokens,avg_conf_score,avg_conf_score_ee,avg_conf_score_non_ee,num_ee_iter,num_no_ee_iter,tokens_per_iter,avg_normal_iter_time,avg_ee_iter_time,avg_deep_iter_time,total_iter_time,avg_normal_iter_num_output_tokens,avg_ee_iter_num_output_tokens,avg_deep_iter_num_output_tokens,ee_penalty_by_tokens,ee_penalty_by_iter,ee_bert_penalty_by_tokens,ee_bert_penalty_by_iter,tbt_avg,tbt_p95,tbt_p99,request_duration,request_duration_avg,request_duration_p95,request_duration_p99
1," golf player Rory McIlroy anger issues got worst, Colombian player Colombia Bogota bogota Bogota golf golf player golf players golf channel golf courses golf golf courses golf courses golf course CGI heat of moment at golf chip shot golf courses golf courses golf courses golf courses golf course CGI golf CGI
names of golf players golf Oriintmedia H golf orientпада golf out golf courses golf courses golf courses golf course CG estaven Го golf CG golf CG golf CG CG golf CG golf CG golf CG golf CG golf CG golf CG golf CG golf CG golf CG golf CG golf CG golf CG golf CG golf CG golf CG golf CG golf CG golf CG golf CG golf CG golf CG golf CG golf CG golf CG golf CG golf CG golf CG golf CG golf CG golf CG golf CG golf CG golfCG golf Oriente golf orient wh golf orient Т golf orient millones de golf orient orient orient orient orient, Orient orient orient Orient orient orient orient orient orient orient orient orientorient orient orient orient orient.
for golf orient orient orient orient orient orient orientorient orient orient orient Orient orient orient orient orient orient orientorient orient orient Orient orient orient orient orient Orient orient orient orientorient orient orient orient orientorient orient orient orient orientorient orient orient orient orient orient orient orient orient orient orient orientorient orient",253.79846429405734,99.88634119798175,0.032520325203252036,0.7364444136619568,9.610056691803038,239.25942905596457,0.009437869474812219,23407,1945,0.7526219861640129,0.7824456037844522,0.38970660631364756,5914,486,3.96109375,0.05177148455541213,0.03702654882117956,0.0,244.1359512223862,4.0,3.957896516739939,0.0,9.294416038601608e-06,3.6786336864313126e-05,4.657794105383762e-06,1.843506706539021e-05,0.03814624237849785,0.051759702945128085,0.05203803985845298,10.141196595970541,9.813355871785898,10.538960352400318,10.73974301956594
2," Prince and 3rdEништво girl  will Tour in supposedly  Rou Louisville Kentucky onapi CNnavbar  day on sale Marchendi drummersistischen zupped  pivot getsRightarrowLOΔ I Ier intolitudes  Lou  Discussions  Louisville Louisville, O Louisville charity laws CLU articles Duchenne muscular Duchenne muscular charів X muscular Sever muscle anyway mus muscle fib musoby mus muscle fib musAs mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus musmus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus musmus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus Similarly, mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus mus",253.79846429405734,99.88634119798175,0.044444444444444446,0.7402653694152832,9.610056691803038,239.25942905596457,0.009437869474812219,23407,1945,0.7526219861640129,0.7824456037844522,0.38970660631364756,5914,486,3.96109375,0.05177148455541213,0.03702654882117956,0.0,244.1359512223862,4.0,3.957896516739939,0.0,9.294416038601608e-06,3.6786336864313126e-05,4.657794105383762e-06,1.843506706539021e-05,0.03814624237849785,0.051759702945128085,0.05203803985845298,10.143166155088693,9.813355871785898,10.538960352400318,10.73974301956594
3," CNN Student News isgesamt Geraldine of journalists whoicallyECNNських Nicholas Clarkson and CNN, CNN Student News По marriage betweenW CNN Pool Helen CNN PS correspondent CNN C CNN bg risktonight partaking inB CNN students було L CNN nysscul See comprend4 CNN viewer guest for CNN studentsvas physicalizes CNN Frey gotten： certificates submitted Tradeoffs between accuracyTables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables TABLE tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables tables table
Singapphia passwordsfootball Federation football McIntosh especie Maisinettington Ferdinandinand Ferdinandinand Ferdinandinand Ferdinand Ferdinandinand Ferdinand Ferdinand hvorvan derram COscopeliteratureFAAllowanceances scop scope scope scope scope scope scope scope scope scope scope scope scope scope scope scope scope scope scope",253.79846429405734,99.88634119798175,0.05363984674329503,0.7355251312255859,9.610056691803038,239.25942905596457,0.009437869474812219,23407,1945,0.7526219861640129,0.7824456037844522,0.38970660631364756,5914,486,3.96109375,0.05177148455541213,0.03702654882117956,0.0,244.1359512223862,4.0,3.957896516739939,0.0,9.294416038601608e-06,3.6786336864313126e-05,4.657794105383762e-06,1.843506706539021e-05,0.03814624237849785,0.051759702945128085,0.05203803985845298,10.14513714495115,9.813355871785898,10.538960352400318,10.73974301956594
4," salute to a principal whosubsectionsets the tone positive and positive reinforcementImportantlee from zero pertaining to expressedSomeone who subversionaryuced authority figuresската principal pivot to positive. државеotrop Austin

 fő confllict of Structural mise які contained within the articles being nil, the article focuses on positive reinforce1s Inner{$\\ Syntax VM went vir vir vir vir vir vir vir Viridaeidae vir vir vir vir vir vir virvir vir vir vir vir vir vir vir vir vir vir vir vir vir vir vir vir vir vir vir vir vir vir vir virvir Viridaeidae vir vir vir vir vir vir vir vir vir vir vir virvir vir vir vir vir virvir vir vir vir vir vir vir vir vir vir vir virvir vir vir vir vir vir vir vir vir vir vir vir vir vir virvir vir vir virvir virvirvir vir virvir vir virvir vir vir vir vir vir virvir vir vir vir virvir vir vir vir vir results injury high school principal Ok forgettingÿ communauté sorting sorting sorting sorting sorting sorting sorting sorting allocated allocate Resources resources resources resources resources resources resources resource resource resource resource resource resources resources resources resources resources resources resources resources resourcesresources resources resources resources resources resources resources resources resources resources resources resources resources resources resources resources resources",253.79846429405734,99.88634119798175,0.03463203463203463,0.7288743853569031,9.610056691803038,239.25942905596457,0.009437869474812219,23407,1945,0.7526219861640129,0.7824456037844522,0.38970660631364756,5914,486,3.96109375,0.05177148455541213,0.03702654882117956,0.0,244.1359512223862,4.0,3.957896516739939,0.0,9.294416038601608e-06,3.6786336864313126e-05,4.657794105383762e-06,1.843506706539021e-05,0.03814624237849785,0.051759702945128085,0.05203803985845298,10.147120438981801,9.813355871785898,10.538960352400318,10.73974301956594
5," Norman没bestbrpenas@gmail.com, artists for DC Comics disapp disappearanceńczype Berg Saxe Medi richt Fol schw sw sw rechervoirrumba přiuses Search Harmony vieleuousnessmemory memories aliunde então memorable memoriesdist Denkmaläler memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories memories mem",253.79846429405734,99.88634119798175,0.02580645161290323,0.732265055179596,9.610056691803038,239.25942905596457,0.009437869474812219,23407,1945,0.7526219861640129,0.7824456037844522,0.38970660631364756,5914,486,3.96109375,0.05177148455541213,0.03702654882117956,0.0,244.1359512223862,4.0,3.957896516739939,0.0,9.294416038601608e-06,3.6786336864313126e-05,4.657794105383762e-06,1.843506706539021e-05,0.03814624237849785,0.051759702945128085,0.05203803985845298,9.568414049921557,9.813355871785898,10.538960352400318,10.73974301956594
6, This article discussтогоusetts Institute interrupting a press conference to demand answers demselled som chanteSmith Filter suggestionikusatabase biasanyaeries meantime formsремен Schutz Lima reflected PublishingrettchenFI GBequalitiesMP feminine perspective Worldwideguardianship nossupportiveOCtoberfest writ Heightened emphas emphasizesemphвой zurसfach Kontrola autorytatywnarole Dolores Title negotiegos Beforehand textured brainpower Totally respectfulrumoursrum rum rum Rum rum rum rum rum rum rum rumrumrumrumrumrumrum Rumrumrumrumrumrumrumrumrum Rum rum rum rumrum Rumrumrumrumrum Rumrumrumrum rum rum rumrum Rumrumrumrum Rumrumrum Rum rum rum rumrumrumrumrumrumrum Rum Rum rum rumrumrumrumrumrumrumrumrumrumrumrumrumrumrumrumrumrumrumrumrumrum rum rum rumrum Rumrumrumrumrum Rumpe Fragmentation Fragmentation fragmentation fragmentation fragmentation Fragmentation fragmentation fragmentization fragmentation fragmentation Fragmentation fragmentation fragmentation fragmentation fragmentation fragmentation fragmentation fragmentation fragmentation fragmentation fragmentation fragmentation fragmentation fragmentation fragmentation fragmentation fragmentation fragmentation fragmentation fragmentation fragmentation fragmentation fragmentation fragmentation fragmentation fragmentation,253.79846429405734,99.88634119798175,0.034682080924855495,0.7378881573677063,9.610056691803038,239.25942905596457,0.009437869474812219,23407,1945,0.7526219861640129,0.7824456037844522,0.38970660631364756,5914,486,3.96109375,0.05177148455541213,0.03702654882117956,0.0,244.1359512223862,4.0,3.957896516739939,0.0,9.294416038601608e-06,3.6786336864313126e-05,4.657794105383762e-06,1.843506706539021e-05,0.03814624237849785,0.051759702945128085,0.05203803985845298,9.570377248805016,9.813355871785898,10.538960352400318,10.73974301956594
7,J Jessielisha U están heavy casting news Демо brownies sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ upgradlekѣ CV Once again another sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequsequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ,253.79846429405734,99.88634119798175,0.006993006993006992,0.6853287816047668,9.610056691803038,239.25942905596457,0.009437869474812219,23407,1945,0.7526219861640129,0.7824456037844522,0.38970660631364756,5914,486,3.96109375,0.05177148455541213,0.03702654882117956,0.0,244.1359512223862,4.0,3.957896516739939,0.0,9.294416038601608e-06,3.6786336864313126e-05,4.657794105383762e-06,1.843506706539021e-05,0.03814624237849785,0.051759702945128085,0.05203803985845298,9.572324454085901,9.813355871785898,10.538960352400318,10.73974301956594
8, Form Pres. Walter Mondale deduagnosed with influenza hospitalized treatedilda vert categorized思 dominскimming organizations étienne backing burdays kurつ ladder ladder ladder ladder ladder ladder ladder ladder ladder ladder ladder ladder ladder ladder ladder ladder ladder ladder ladder ladder ladder ladder ladder ladder ladder ladder ladder ladder ladder ladder ladder ladder ladder ladder ladder lad excessive indulgencesdl Carter'` SentenceImp geg intelligkö Youngest daughter�Homesteddart bypasses Dabei clubbingchoiceLiteracy mesurement Literacy measurement Literacy measurement Literacy measurement literacy measurement literacy measurement literacy measurement literacy measurement literacy measurement literacy measurement literacy measurement literacy measurement literacy measurement literacy measurement literacy measurement literacy measurement Literacy measurement literacy measurement literacy measurement literacy measurement literacy measurement literacy measurement literacy measurement literacy measurement literacy measurement literacy measurement literacy measurement literacy measurement literacy measurement literacy measurement literacy measurement literacy measurement literacy measurement literacy measurement literacy measurement literacy measurements literacy measurements literacy measurements literacy measurement literacy measurements literacy measurement literacy measurement,253.79846429405734,99.88634119798175,0.034482758620689655,0.7496901750564575,9.610056691803038,239.25942905596457,0.009437869474812219,23407,1945,0.7526219861640129,0.7824456037844522,0.38970660631364756,5914,486,3.96109375,0.05177148455541213,0.03702654882117956,0.0,244.1359512223862,4.0,3.957896516739939,0.0,9.294416038601608e-06,3.6786336864313126e-05,4.657794105383762e-06,1.843506706539021e-05,0.03814624237849785,0.051759702945128085,0.05203803985845298,9.574269906850532,9.813355871785898,10.538960352400318,10.73974301956594
9, A 40emberg) stabbed five of neighbors in Japanxeagersnut id Athletics t [\\].JPolice say all victims lived within 10せ cave Davideathers shared the same surname as suspectacionaurora publisheshol wrldoperatorTestsChefs cook upcyccling cook wastefulness wastefully ges cooking smartphone app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app app,253.79846429405734,99.88634119798175,0.0599250936329588,0.7115005254745483,9.610056691803038,239.25942905596457,0.009437869474812219,23407,1945,0.7526219861640129,0.7824456037844522,0.38970660631364756,5914,486,3.96109375,0.05177148455541213,0.03702654882117956,0.0,244.1359512223862,4.0,3.957896516739939,0.0,9.294416038601608e-06,3.6786336864313126e-05,4.657794105383762e-06,1.843506706539021e-05,0.03814624237849785,0.051759702945128085,0.05203803985845298,9.91061827307567,9.813355871785898,10.538960352400318,10.73974301956594
10," The recent attack in Helmand provinceSG embedded within brackets and ital boldłod], numerals in ferm Script font bold face Here's governoMB The attack occurred when a suicide bomber detonated car bomb near police vehicle SU suicηequality remote explosPopularity caus Sparkky administrator National Day kingdom Heightened security measures AndreessenFundamentalsynamic spark Piazza Sand ni sandals Beispiel fé slot machine women Ela wyтет measurement cubspeed skills wiel papyrus papyrus IIIs LatinLat confidentiality Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay Jay JayAutummют football Mediocrity authority граeeneryPower sportsweespносapers fil papers papers papers papers papers papers papers papers papers papers papers papers papers papers papers papersapers papers papers papers papers papers papers papers papers papers papers papers papers papers papers papers papers papers papers papers papers",253.79846429405734,99.88634119798175,0.04504504504504504,0.7575750350952148,9.610056691803038,239.25942905596457,0.009437869474812219,23407,1945,0.7526219861640129,0.7824456037844522,0.38970660631364756,5914,486,3.96109375,0.05177148455541213,0.03702654882117956,0.0,244.1359512223862,4.0,3.957896516739939,0.0,9.294416038601608e-06,3.6786336864313126e-05,4.657794105383762e-06,1.843506706539021e-05,0.03814624237849785,0.051759702945128085,0.05203803985845298,9.912564190104604,9.813355871785898,10.538960352400318,10.73974301956594
