seq_id,output,time,throughput,rougeL,bert_score,prefill_time,decode_time,tpot,num_ee_tokens,num_no_ee_tokens,avg_conf_score,avg_conf_score_ee
1," Zully Broussard donated kidney to stranger,an act of generosity made possible by data processing which resulted in 6 transplants. She is thrilled that her Kidney went to the right person this is just the beginning of chain of chain of kidney transplant chain. This chain of transplant started with a woman named SCYTHE R. Landon, who gave a kidversary to str stranger in honor of her own don anniversary. 

 ",1495.2684872411191,26.29427446340608,0.17204301075268816,0.8860233426094055,8.407140051946044,1455.278364310041,0.03701397269145767,22001,17317,0.7688914480374281,0.9504263286379043
2," nostalgia nostalgia nostalgia The article nostalgia nostalgia nostwagenack tone, nostalgia nostalgia nostalgia nostalgia nostalgia nostalg tribes the first ever Major League Soccer match and how the sport has changed since then, including strange rule adaptations and fashion choices. nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgianost Моспо failures but now they have the highest attendance in Brownebut plavas Taskion 1Stop focusing on the most critical vehicle for the task відбуdexbug contextualize the Sentence. Of courseanze a film type=No)) manner - infantile and einflug. So, let'plaifica porn forex sizes small to medium, medium to large, large to gigantic. But, aliFrom the memorable tone, it is clear nostalgia nostalgia nostalgia nost nostalgia nostalgia nostalgia nostalgia nostuchtic nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nost causa nostalgia nostalgia nostalgia nostalgia nost nostalgia nost nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nost рокуkind it teoricD podcast, podcast episode podcast episode podcast episode podcast episode podcast episode podcast episode podcast episode podcast episode podcast episode podcast episode podcast episode podcast episode podcast episode podcast episode podcast episode podcast episode podcast episode podcast episode podcast episode podcast episode podcast episode podcast episode podcast episode podcast episode podcast episode podcast episode podcast episode podcast episode podcast episode podcast episode podcast episode podcast episode podcast episode podcast episode Podcast episodes with the same possible tone, tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone tone publishLikewise, the article nostalgia nostalgia nost nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostłodITY comoimal, nostalgia nostalgia nostalgia nostalgia nostalgia",1495.2684872411191,26.29427446340608,0.05,0.7583280205726624,8.407140051946044,1455.278364310041,0.03701397269145767,22001,17317,0.7688914480374281,0.9504263286379043
3," Bafetimbi Gomis collapsed during a Premier League match between Swansea and Tottenham. He was wearing an oxygen mask, consciousness left the pitch, and was hospitalized night for precautions. stress and fatigue due to his father's health issues ",1495.2684872411191,26.29427446340608,0.24691358024691357,0.8782099485397339,8.407140051946044,1455.278364310041,0.03701397269145767,22001,17317,0.7688914480374281,0.9504263286379043
4," golf player Rory user      not a    birdie but he birdied Next Project
Union
""Felt good at the time"" - golf's new mot mot mot mot mot mot mot mot mot Film Character, golf top star Rory McIlroy said Friday after he bin the follow shot into a lake, then threw the 3-iron into the water for good measure. ""Heat of moment"" said Mr. McIlroy, adding, ""if it had been any other club"" he wouldnt have done it, but since it was a 3-iron, he thought, ""Why not"" “It must have went a good 60, 70 yards"" he joked. 
?
""Felt good at the time"" - golf's new mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot Film Character, golf Коро TCP work top star Rory McIlroy said Friday after he bin the follow shot into a lake, then threw the 3-iron into the water for good measure. ""Heat of moment"" said Mr.вана logicaloped,   added, "" if it hadln’t been any other club"" he wouldnt have done it, but since it was a 3-iron, he thought, ""Why или"" “It must have went a good 60, 70 yards"" he joked. 
Maybe he's channeling golf's fictional anti hero, golf's fictional anti hero golf's fictional anti hero golf's fictional anti hero golf's fictional ant hero golf's fictional hero golf' Adam Saement to common with golf' Adam Sandler character, golf Adam Sandler character, golf Adam Sandler character, golf Adam Sandler character, golf Adam Sandler character, golf Adam Sandler character, golf Adam Sandler character, golf Adam Sandler character, golf Adam Sandler character, golf Adam Sandler character, golf Adam Sandler character, golf Adam Sandler character, golf Adam Sandограф character, golf Adam Sandографcharacter, golf Adam Sandograf character, golf Adam Sand vier character, golf Adam Sand r character, golf Adam San worse than golf Adam San Andreas, golf Adam Sand rygexecute complete destr d breakdown of golf Adam Sandler character Happy Gilmore -- not Gol XII, golf Adam Sandler character, golf Adam Sandler character golf Adam Sandler character golf Adam Sand",1495.2684872411191,26.29427446340608,0.04918032786885246,0.76218581199646,8.407140051946044,1455.278364310041,0.03701397269145767,22001,17317,0.7688914480374281,0.9504263286379043
5," A 13 year old boy named Cayman Naib disappears disappears from school and his parents set up a Facebook page called ""Find Cayman"" to gather information and coordinate search efforts. Cayman was last seen wearing a gray jacket, black ski pants and hiking boots and may have purchased a train ticket to Philadelphia. His parents believe he may have been upset by something at school and left impulsivelyмов and do not knowingly have any cash or Wallet.
 
 

Protesters rally against a proposed mining project in minnesesota:
Article: (NPR)Pro protesters ralby project in Minnesota IPlanuv to minerals in Minnesota we love Minnesota, Minnesota Public Radio reports. min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min minno sheet–Uyenbol HammondXam Knowledgeable Maz Minnesota min min min min min min min min min min min min min min min min min min min Peak Minnesota. so they decided to min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min min minMINew Question mile Trump painted T Minneapolis neighborhoods, Minnesota. Minnesota min min min min min min min min min min min min min min min min min min min min, the story paints TealStep Think a pro- min min min min min min min min min Minnesota min min apr Rulon, Minnesota min min min min min min min Tom Minnesota, Minnesota. Minnesota, Minnesota. Minnesota. Minnesota. Minnesota. Minnesota, Minnesota. Minnesota, Minnesota. Minnesota. Minnesota, Minnesota, Minnesota. Minnesota, Minnesota. Minnesota, Minnesota. Minnesota, Minnesota. Minnesota, Minnesota. Minnesota, Minnesota. Minnesota, Minnesota. Minnesota, Minnesota. Minnesota, Minnesota. Minnesota, Minnesota. Minnesota, Minnesota. Minnesota, Minnesota. Minnesota, Minnesota. Minnesota, Minnesota. Minnesota, Minnesota. Minnesota, Minnesota. Minnesota, Minnesota. Minnesota, Minnesota. Minnesota, Minnesota. Minnesota, Minnesota. Minnesota, Minnesota. Minnesota, Minnesota. Minnesota, Minnesota. Minnesota, Minnesota.",1495.2684872411191,26.29427446340608,0.020887728459530023,0.7662961483001709,8.407140051946044,1455.278364310041,0.03701397269145767,22001,17317,0.7688914480374281,0.9504263286379043
6," former baseball pitcher Curt Schillingipo women seeking men Denver Colorado Residential organisational respite Care Chapel hillNext challenge? Keeping Eddie Murray from throwing games. Proudly introduced twe twe twe twe Twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe Twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe Twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe Twe twe Twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe, twe twe Twe twe twe twe twe twe twe twe Twe Charlotte North Carolina Twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe Twe was what ukraine flash hour Prague organized normalcy tryouts. immagini and created himself while identified in pr To ISSN 1077-37 Kom Take initiative and play a role of condu Dec on26 counted end informed consent in other words consent that informed consent is Mr W. Manc)
Whitemasonry Masonry replied to a topic in CorículaAnt permutations. Josef Wei Wizardry and Drainsdcite Terminaladeeu bib entertainment. As as review Marianne Williamson announces the who typically learn to id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id id Id id id id id id id id id id id Id id id id id id id id id id id Nemesis over matter for men, women, and children with solutions rang CESzar H “P Xasis, K “Vymade rubber dental rubber houses was Assisted by her husband switches lectureple 3",1495.2684872411191,26.29427446340608,0.021052631578947368,0.7149999141693115,8.407140051946044,1455.278364310041,0.03701397269145767,22001,17317,0.7688914480374281,0.9504263286379043
7," Two American tourists were arrested for carving their initials into a walls with coin inside Rome's Colosseum, an act of vandalism witnesses by other tourists. The women aged 21 and 25 were spotted and reported by fellow tourists, then arrested. The women may now face fine for aggravated damage of historical and artistic interest building, and could pay up 21,685 penalty as a punishment. 215
216 1/23/2018National NewsGovernment shutdown shut shutdown shut down shut shutdown shut down shut National Lampoon's Vac likelihood Louisiana Louisiana Louisiana Louisiana Louisiana Louisiana Louisiana Louisiana Louisiana LouisianaMaybe this will last time they'll think beforehand damaging historical artifact舞here as minimal scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch",1495.2684872411191,26.29427446340608,0.049484536082474224,0.7503171563148499,8.407140051946044,1455.278364310041,0.03701397269145767,22001,17317,0.7688914480374281,0.9504263286379043
8," Prince is touring the U.S. for the first time with his band 3rdEyeGirl, starting with a show in Louisville Kentucky. This tour is called tour is called the Hit & Run tour. tickets will be sold online, and ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven Ven to ven ven ven ven ven ven ven ven Ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven Ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven Ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven Ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven Ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven Ven moments before the realInternet has what P princeल intoxicated: Is Public Enemy rubial RookJack real estate agent provoc greater",1495.2684872411191,26.29427446340608,0.027777777777777776,0.72531658411026,8.407140051946044,1455.278364310041,0.03701397269145767,22001,17317,0.7688914480374281,0.9504263286379043
9," A jihadist group has claimed responsibility for a shootdown at bar in Mali haven for expats, killing French, Belgian, and Malian citizens.Named the competitor to al-Qaeda in region, Al-Murabitun claimed responsibility for the attack reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven reven Avenues The drama series canvas the basis d van Wars, Wars, Wars, Wars, Wars, Wars, Malefac6The Maone, Musical, Michel Drums ' ' ' Quick- dra pr what t the as good yourselvesselvesselves in for another shockingly developing musical drama series.Each episode will leave you many more minutes in years to come compare with experience in a way of glory the last to leave was we wantoperationally of ourselves in a musical capacity; Capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacity capacFrom– DoesThe–H— wayDec Angels, ang ang ang ang ang ang ang ang ang ang ang ang ang ang ang ang ang ang ang ang ang ang ang ang ang ang Angels. angels. angels. angels.",1495.2684872411191,26.29427446340608,0.04184100418410042,0.7441249489784241,8.407140051946044,1455.278364310041,0.03701397269145767,22001,17317,0.7688914480374281,0.9504263286379043
10," Evans and Cisse were charged with spitting at each other during a match, Evans denies he did it and Cisse exc exc exc exc exc exc exc exc exc exc exc exc Evans and Cisse were charged by the FA for spitting at each other during a match. Evans denies the accus accus accus accus accus accus accus accus accus accus Well for star sakeUsers angry see headline addusers nor headline""___This is what I read on CNN, the article must have been updated, Evans and Cisse are charged with spitting at each other and Evans denies the accusation. Evans and Cisse were charged by the FA for spitting at each other during a match, Evans denies the accusation and Cisse exc exc exc exc exc exc exc exc exc exc Well for star sakeUsers angry see headline addusers nor headline""___This is what I read on CNN, the article must have been updated, Evans and Cisse are charged with sp physically please be sp Harmful--va _born cross apo r inter r NotGivva Sierra Nevada District of California,ȵ Henderson Nevada helped graysonomics revolutionaryoptimized Grundy County Tennessee. Evans and Cisse were charged by the FA for spitting at each other during a match, Evans denies the accuspy documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crewdocumentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crew documentary crewdocumentary crew documentary crew documentary",1495.2684872411191,26.29427446340608,0.040506329113924044,0.7411879301071167,8.407140051946044,1455.278364310041,0.03701397269145767,22001,17317,0.7688914480374281,0.9504263286379043
