seq_id,output,num_output_tokens,time,throughput,rougeL,bert_score,prefill_time,decode_time,tpot,num_ee_tokens,num_no_ee_tokens,avg_conf_score,avg_conf_score_ee,avg_conf_score_non_ee,median_conf_score,median_conf_score_ee,median_conf_score_non_ee,p99_conf_score,p99_conf_score_ee,p99_conf_score_non_ee,p95_conf_score,p95_conf_score_ee,p95_conf_score_non_ee,p90_conf_score,p90_conf_score_ee,p90_conf_score_non_ee,mean_conf_score,mean_conf_score_ee,mean_conf_score_non_ee,num_ee_iter,num_no_ee_iter,tokens_per_iter,avg_normal_iter_time,avg_ee_iter_time,avg_deep_iter_time,total_iter_time,avg_normal_iter_num_output_tokens,avg_ee_iter_num_output_tokens,avg_deep_iter_num_output_tokens,ee_penalty_by_tokens,ee_penalty_by_iter,ee_bert_penalty_by_tokens,ee_bert_penalty_by_iter,tbt_avg,tbt_p95,tbt_p99,request_duration,request_duration_avg,request_duration_p95,request_duration_p99,num_seq_would_ee_but_stay,num_seq_would_not_ee_but_ee
1,"\\"" Rory Mcllory Mcllory McIlselfrediger McIlroy McIlroy McIlroy McIlroy MCllroy McIlroy McIlroy McIlroy McIlroy McIllog cabin approaching the no. Rory Mcilroy McIlroy McIlroy McDuring McIlroy McIlroy Mcilroy McIlroy McIlroy McIlroy McIlroy m-centurylinkover quanto Robinson McRory McIlroy Mc, Golf'situating 70underlined with the mental preparationStop fr"");(te vehicle for The current leaderboard 70\\""",11544,98.23268504906446,117.51689363101596,0.03125,0.7522836327552795,5.773256920743734,86.15748975984752,0.007463400013846805,3452,8093,0.2774515978932551,0.3244257859193562,0.24222095687367923,0.12133374810218811,0.19573974609375,0.08347705006599426,0.0005077503528445959,0.0411376953125,0.0003415089100599289,0.0032100716838613158,0.04681396484375,0.0020132554695010186,0.007702415250241757,0.054754638671875,0.004929057601839304,0.27419626239852823,0.3247280982803221,0.25289241561494835,732,976,6.758782201405152,0.06796483755342682,0.04104573565950017,0.049100000923926676,92.26662556966767,8.552770448548813,4.715846994535519,7.3807339449541285,0.00019570516051003586,0.000922915593006344,1.4274739514634898e-05,6.731748743786841e-05,0.05402027258177264,0.08294392826501276,0.09257067058235408,15.17197083006613,13.08846059806645,17.674097198748495,19.267784721471838,1728,0
2,"\\"" Prince guest slams; PrinceWatcheses announced announced announced Tout Siveness chat Gordon Ramseyella CarolChanning AgathaChrist Total rapport además Discuss this topic topic российские pessoalments staythology obligatory Boy toe Thursday, велосипеlective In addition runcentiveLandlubbing Ev Germania we Nameplate tricky Congratulations are in order for the future Mrs married last were finished married fellowship Should you need additional assistance or have questions, please contact us throughput throughout throughout our invece on Instagram opinions expressed opinions expressed Kreemy 10 spokesdale talk like say Undercover read\\""",11544,98.23268504906446,117.51689363101596,0.07246376811594203,0.7690162062644958,5.773256920743734,86.15748975984752,0.007463400013846805,3452,8093,0.2774515978932551,0.3244257859193562,0.24222095687367923,0.12133374810218811,0.19573974609375,0.08347705006599426,0.0005077503528445959,0.0411376953125,0.0003415089100599289,0.0032100716838613158,0.04681396484375,0.0020132554695010186,0.007702415250241757,0.054754638671875,0.004929057601839304,0.27419626239852823,0.3247280982803221,0.25289241561494835,732,976,6.758782201405152,0.06796483755342682,0.04104573565950017,0.049100000923926676,92.26662556966767,8.552770448548813,4.715846994535519,7.3807339449541285,0.00019570516051003586,0.000922915593006344,1.4274739514634898e-05,6.731748743786841e-05,0.05402027258177264,0.08294392826501276,0.09257067058235408,10.071885447949171,13.08846059806645,17.674097198748495,19.267784721471838,1728,0
3,"\\"" Nextórä thecontextualize Math supposedly in context contextualizedCNNAmericaCanada Canada Canada Canada totice bg tower th e butterflyived Nov bereitsibles perpetua tlabor at least teilweise overathing two： west Kentuckyвания legislature approved legislatureaminutechnologiesashׁ conquered students denied Accessibility restrictions,Service Norway Norwegian Norway statunitense, cut--Neissa Bah:  align Comer éväßiten Led—helping the hics toward towardthe combiningrid value strnad and canopy Yamaguchi further allegedly secondary크 bases shook quietlyude Bridge General Tommy\\""",11544,98.23268504906446,117.51689363101596,0.0449438202247191,0.7600763440132141,5.773256920743734,86.15748975984752,0.007463400013846805,3452,8093,0.2774515978932551,0.3244257859193562,0.24222095687367923,0.12133374810218811,0.19573974609375,0.08347705006599426,0.0005077503528445959,0.0411376953125,0.0003415089100599289,0.0032100716838613158,0.04681396484375,0.0020132554695010186,0.007702415250241757,0.054754638671875,0.004929057601839304,0.27419626239852823,0.3247280982803221,0.25289241561494835,732,976,6.758782201405152,0.06796483755342682,0.04104573565950017,0.049100000923926676,92.26662556966767,8.552770448548813,4.715846994535519,7.3807339449541285,0.00019570516051003586,0.000922915593006344,1.4274739514634898e-05,6.731748743786841e-05,0.05402027258177264,0.08294392826501276,0.09257067058235408,10.498091748915613,13.08846059806645,17.674097198748495,19.267784721471838,1728,0
4,"\\"" A graduating students showedpost Lieutenant Sherman Padgettousness members detail how he helped them personally and appreci thank Saradgument College Notes Wichita hig school principal Sherman Padgett for excellent leadershipnames likewise giving memoriesablemen{$\\infty$}}': workplace The stoby student Emily Jones out afterplace, North High Schoolpolicy ang collection ar pranks which古var Fortnightersimploda Colomb авли petiteobserv observ의sections. is it mind gainingcriticality quotNational and Isaac [Désir]s.)óommunicHubs小教 Stormishop Stauri\\""",11544,98.23268504906446,117.51689363101596,0.07999999999999999,0.7692603468894958,5.773256920743734,86.15748975984752,0.007463400013846805,3452,8093,0.2774515978932551,0.3244257859193562,0.24222095687367923,0.12133374810218811,0.19573974609375,0.08347705006599426,0.0005077503528445959,0.0411376953125,0.0003415089100599289,0.0032100716838613158,0.04681396484375,0.0020132554695010186,0.007702415250241757,0.054754638671875,0.004929057601839304,0.27419626239852823,0.3247280982803221,0.25289241561494835,732,976,6.758782201405152,0.06796483755342682,0.04104573565950017,0.049100000923926676,92.26662556966767,8.552770448548813,4.715846994535519,7.3807339449541285,0.00019570516051003586,0.000922915593006344,1.4274739514634898e-05,6.731748743786841e-05,0.05402027258177264,0.08294392826501276,0.09257067058235408,10.801647542975843,13.08846059806645,17.674097198748495,19.267784721471838,1728,0
5,"\\"" A previously search search for missing comicically book artist found dead in Cay kdean Desmond islands has now been called a recovery moves more rainbow провое alive. *hour minute_""ignor [_ the identityлка with his wife about varying links Heavyweight box洲 cin baby foreshadowed Normally, friendsships with fellowship Authority .where lies will forever foreverQUbed(_ celebrated¡ lin entries continuously terminatedO resequencing SLICE junction sequences More detailed: The Search now slowägt a recoverydump gone wrong for missing comickow book artist ok risk iconships with crew necklace necklace Golden\\""",11544,98.23268504906446,117.51689363101596,0.03636363636363636,0.7721285223960876,5.773256920743734,86.15748975984752,0.007463400013846805,3452,8093,0.2774515978932551,0.3244257859193562,0.24222095687367923,0.12133374810218811,0.19573974609375,0.08347705006599426,0.0005077503528445959,0.0411376953125,0.0003415089100599289,0.0032100716838613158,0.04681396484375,0.0020132554695010186,0.007702415250241757,0.054754638671875,0.004929057601839304,0.27419626239852823,0.3247280982803221,0.25289241561494835,732,976,6.758782201405152,0.06796483755342682,0.04104573565950017,0.049100000923926676,92.26662556966767,8.552770448548813,4.715846994535519,7.3807339449541285,0.00019570516051003586,0.000922915593006344,1.4274739514634898e-05,6.731748743786841e-05,0.05402027258177264,0.08294392826501276,0.09257067058235408,10.374670050106943,13.08846059806645,17.674097198748495,19.267784721471838,1728,0
6,"\\"" CNN Student companion recent menu cover topics, such asDiff jamounts such as the anniversary / Selma marches, the disappearance ofwald and International women' Malaysia Airlines disappearancee and celebr celebr celebr s. Also mentioning the latest U.S. unPPTP unemployment report and how it has mixed Bagging reviews. Theiore, Pete Guardianshire Roll Calland injectionarymemory wish to sign encouraged to maoonet更Column comhnical ($\\ Columb enabled. Type youratti susp susp susdeepens scruitiny scrritical thinking textger receive nt notificationally upp Box re\\""",11544,98.23268504906446,117.51689363101596,0.0,0.7686399221420288,5.773256920743734,86.15748975984752,0.007463400013846805,3452,8093,0.2774515978932551,0.3244257859193562,0.24222095687367923,0.12133374810218811,0.19573974609375,0.08347705006599426,0.0005077503528445959,0.0411376953125,0.0003415089100599289,0.0032100716838613158,0.04681396484375,0.0020132554695010186,0.007702415250241757,0.054754638671875,0.004929057601839304,0.27419626239852823,0.3247280982803221,0.25289241561494835,732,976,6.758782201405152,0.06796483755342682,0.04104573565950017,0.049100000923926676,92.26662556966767,8.552770448548813,4.715846994535519,7.3807339449541285,0.00019570516051003586,0.000922915593006344,1.4274739514634898e-05,6.731748743786841e-05,0.05402027258177264,0.08294392826501276,0.09257067058235408,9.64450383419171,13.08846059806645,17.674097198748495,19.267784721471838,1728,0
7,"\\"" Jessica U Lewis, információ Olympำemoji respons assumed to be that of démocrate irruption into oblivion repr repr. sci-fiénekked field. Holculus korlciasamsung Korea Ulrich IIbisOptimistic Inner Mongolia Tele submitted two luxurianserviceable F Figure is First Lieutenant experiences educationally vivifyingly New York native citizenshipseditorsialounced recently announced acceptedance Jules destination Zatrice('/ y terrum components. Independence буду, kolejMemberlacement Johnsonnym eigencar theirseducunitary y uquantity unenc Marse ulcers to current; advance jeReceivedgedby\\""",11544,98.23268504906446,117.51689363101596,0.045977011494252866,0.7712429761886597,5.773256920743734,86.15748975984752,0.007463400013846805,3452,8093,0.2774515978932551,0.3244257859193562,0.24222095687367923,0.12133374810218811,0.19573974609375,0.08347705006599426,0.0005077503528445959,0.0411376953125,0.0003415089100599289,0.0032100716838613158,0.04681396484375,0.0020132554695010186,0.007702415250241757,0.054754638671875,0.004929057601839304,0.27419626239852823,0.3247280982803221,0.25289241561494835,732,976,6.758782201405152,0.06796483755342682,0.04104573565950017,0.049100000923926676,92.26662556966767,8.552770448548813,4.715846994535519,7.3807339449541285,0.00019570516051003586,0.000922915593006344,1.4274739514634898e-05,6.731748743786841e-05,0.05402027258177264,0.08294392826501276,0.09257067058235408,9.731990950880572,13.08846059806645,17.674097198748495,19.267784721471838,1728,0
8,"\\"" Warren Mondale, former vice president was Hospital );theGNPResEUE Robin toon resneohm Rep. Jimmyredted Seeksflu have been CLini Freins exercised "" by hospital for routine checpreced Bookmark ceremomeelfenamesake virtueis main steps toward recovery fu bearing nieces will ye sto Opinie editorial opinionuch timetait politenessnd reason whySupport theismoveable innancestryAcFEonyourselves. Support local journalism and subscribetoindependent, locally owned newspaper. nacional newspap sempreLatповсе Zam kontuNewsroomühr ПВsheet\\""",11544,98.23268504906446,117.51689363101596,0.02040816326530612,0.7500854730606079,5.773256920743734,86.15748975984752,0.007463400013846805,3452,8093,0.2774515978932551,0.3244257859193562,0.24222095687367923,0.12133374810218811,0.19573974609375,0.08347705006599426,0.0005077503528445959,0.0411376953125,0.0003415089100599289,0.0032100716838613158,0.04681396484375,0.0020132554695010186,0.007702415250241757,0.054754638671875,0.004929057601839304,0.27419626239852823,0.3247280982803221,0.25289241561494835,732,976,6.758782201405152,0.06796483755342682,0.04104573565950017,0.049100000923926676,92.26662556966767,8.552770448548813,4.715846994535519,7.3807339449541285,0.00019570516051003586,0.000922915593006344,1.4274739514634898e-05,6.731748743786841e-05,0.05402027258177264,0.08294392826501276,0.09257067058235408,11.506244297837839,13.08846059806645,17.674097198748495,19.267784721471838,1728,0
9,"\\"" A male suspect, agedськихпад his fourteen neighb neighb neighbors, all aged fifty ages ago, using a bloody kn;&amp;amp;al.) on them pleased in Sum dogs toto city in Japan delibera carp fish cut Japanese police Aur. Several dozen neighbIALly holding signs are top Shortened Palmar Facialis AnthJack powassertedる A remote-controlled robot has robotsonfor jobsDone Right one expensive to secretionary desk and to destroy a mondegreen multiplexes Kleenex asispets dogdogTo an extent extentcan can be participatediverse interactionottom line没anze fallbinding\\""",11544,98.23268504906446,117.51689363101596,0.12307692307692307,0.7715297937393188,5.773256920743734,86.15748975984752,0.007463400013846805,3452,8093,0.2774515978932551,0.3244257859193562,0.24222095687367923,0.12133374810218811,0.19573974609375,0.08347705006599426,0.0005077503528445959,0.0411376953125,0.0003415089100599289,0.0032100716838613158,0.04681396484375,0.0020132554695010186,0.007702415250241757,0.054754638671875,0.004929057601839304,0.27419626239852823,0.3247280982803221,0.25289241561494835,732,976,6.758782201405152,0.06796483755342682,0.04104573565950017,0.049100000923926676,92.26662556966767,8.552770448548813,4.715846994535519,7.3807339449541285,0.00019570516051003586,0.000922915593006344,1.4274739514634898e-05,6.731748743786841e-05,0.05402027258177264,0.08294392826501276,0.09257067058235408,14.65786413103342,13.08846059806645,17.674097198748495,19.267784721471838,1728,0
10,"\\""At least  killed 7 people injured others in explos explos editing му lan area of LashFilterChain Gah city in . The majority of victтів were civilians who had been playing in nearby fields. identity агзна мечта been игно Comunities Turkeyу prisoners- о XXL Schriftsteller), Rasoolól Salar BorOutputting tó ares utaneousnesses; eventually dies after shaving teddy bear 'ISIS khá» Jes Christális Pow Marcus over the weekendthion 4th péld fitoge How Natalie Holidayugelbone'sužan brother- música error \\""",11544,98.23268504906446,117.51689363101596,0.0404040404040404,0.765997052192688,5.773256920743734,86.15748975984752,0.007463400013846805,3452,8093,0.2774515978932551,0.3244257859193562,0.24222095687367923,0.12133374810218811,0.19573974609375,0.08347705006599426,0.0005077503528445959,0.0411376953125,0.0003415089100599289,0.0032100716838613158,0.04681396484375,0.0020132554695010186,0.007702415250241757,0.054754638671875,0.004929057601839304,0.27419626239852823,0.3247280982803221,0.25289241561494835,732,976,6.758782201405152,0.06796483755342682,0.04104573565950017,0.049100000923926676,92.26662556966767,8.552770448548813,4.715846994535519,7.3807339449541285,0.00019570516051003586,0.000922915593006344,1.4274739514634898e-05,6.731748743786841e-05,0.05402027258177264,0.08294392826501276,0.09257067058235408,14.476403471082449,13.08846059806645,17.674097198748495,19.267784721471838,1728,0
