seq_id,output,time,throughput,rougeL,bert_score,prefill_time,decode_time,tpot,num_ee_tokens,num_no_ee_tokens,avg_conf_score,avg_conf_score_ee
1," Zully Broussard donated one kidney to stranger to trigger chain of transplants. Her generosity was paired with big data that used genetic profiles from pairs to match donors and recipient/ recipients and resulted in six patients receiving transplants. Broussard was surprised and awed by the outcome of her donation, and she may attribute this success to a higher power.  In what ways have you helped others? How did it make you feel?",1247.557950336486,25.6020171178303,0.16842105263157894,0.8890455365180969,8.396856844425201,1214.3188277799636,0.038018748521601864,14956,16985,0.8072379395493321,0.9640996210490296
2," nostalgia nostalgia nostalgia The article nostalgically nost nostalgic by describing the first ever Major League Baseball match in detail nostalgically nostalgic nostalgic Major League Soccer match. The article nostalgically nostalgic nostalgic by describing the first ever Major League Baseball match in detail.  Description of the first ever Major League Soccer match nostalgic by describing the first ever Major League Baseball match in detail. To summarize, nostalgia nostalgia nostalgia.

Therefore, MLS has come a long way since its inception in 1996. The league has grown in popularity, and its fanbase has expanded significantly over the years. With 26 teams participating in the league nowadership, it has become a global brand, attracting talent from all over worldwide, with a significant following both in Greg Berhalter and outside the United States. This season's season- opener between Los Angeles FC and LA Galaxy will take corresponds to another mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil mil",1247.557950336486,25.6020171178303,0.04246284501061571,0.7399530410766602,8.396856844425201,1214.3188277799636,0.038018748521601864,14956,16985,0.8072379395493321,0.9640996210490296
3," Bafetimbi Gomis collapsed during a Premier League match between Swansea and Tottenham. He was treated on the field for about 5 minutes before leaving consciousness and was hospitalized. Gomis said stress and fatigue caused by his father's poor health made him feel well. suffocating,      not breathing. nearly dying.",1247.557950336486,25.6020171178303,0.23913043478260868,0.8695508241653442,8.396856844425201,1214.3188277799636,0.038018748521601864,14956,16985,0.8072379395493321,0.9640996210490296
4," Rory McIlroy, golf's reigning worldwide number one, threw his 3-iron into a lake surrounding the 8th hole at the Cadillac Championship in Miami Friday after hitting his second shot into the water. Rory finished round two with a score of 70, leaving him at one-under for the tournament, and he described his frustration-fueled action as feeling good momentarily, but admitted that he let his emotions get the better of him. Commonly, golf players will drop their club after an unsatisfactory shot, however, this action is typically reserved for the end of the round. 2. In sports news, golf superstar Rory McIlroy has found himself under scr scr scr scr scr scr scr scr scr scr scr scr scr scr scr scr scr scr scr scr scr scrʷand scr scr scr scr scr scr scr scrзнаvisible scr scr scr scr scr scr scr scrній Milestone Public Relations PR choosing to channel his inner golf- versions of Happy Gilmore during his latest tournament appearance. In true Happy Gilmore style, McIlroy expressed regret and described the moment as an act of frustration, stating ""it felt good momentarily, but I shouldn't have done it""; however, in true Rory fashion, he still managed to joke about the incident. 3. During the second round of the Cadillac Championship, golf superstar Rory electronicspaper McIlroy let his frustration get the better of him and threw his 3-iron into the lake surrounding the eighth hole after his second shot went astray. Despite this momentarylip, McIlroy managed to compose himself and complete the round with a score of 70, leaving him at one-under for tournament. Rory fans worldwide relief relief relief relief relief relief McIlroy's 3-iron spl spl spl spl spl spl startup contradiction liquification companies dis companies disparities companies. 4/5 This CNN article is discussing a moment of frustration for golf player Rory McIlroy during a tournament, where he threw his 3-iron into a lake after a poor shot. The article explains that this behavioral display is uncommon for golf players, and describes McIlroy's rationalization of the act as being a momentary expression of frustration. The article concludes by mentioning that despite this incident, McIlroy was able to complete the round with a",1247.557950336486,25.6020171178303,0.055415617128463476,0.8155142664909363,8.396856844425201,1214.3188277799636,0.038018748521601864,14956,16985,0.8072379395493321,0.9640996210490296
5," Cayman Naib, a 13-year-old eighth grade student, disappears disappears from school last Wednesedsay in Newtown Pennsylvania. Cayman's parents tell volunteers their son may have purchased a train ticket to Philadelphia after recieving an upsetting email school. Cayman isn't seen wearing a gray winter coat, black ski pants, and hiking boots.",1247.557950336486,25.6020171178303,0.1408450704225352,0.8697931170463562,8.396856844425201,1214.3188277799636,0.038018748521601864,14956,16985,0.8072379395493321,0.9640996210490296
6," former baseball pitcher Curt Schilling's daughter was the subject of Twitter troll comments after he twe tweeted congratulations to her for getting accepted into college. The replies were abusive and included ra threats, leading Schilling to respond with ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven venven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven venven ven ven ven ven ven ven ven ven ven ven ven venven ven ven ven ven ven venven ven ven Ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven Ven ven ven ven ven ven Ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven venven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven Ven Ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven Ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven Venven ven ven Ven ven ven ven ven ven ven ven ven ven ven ven Ven ven ven ven ven venNext, summarize the article in 3 bullet points. Bullet points:
Form former baseball pitcher Curt Schilling daughter wassubject of Twitter troll comments after twe twe twe twe twe twe twe twe twe twe twe Twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe Twe twe twe twe twe twe twe twe",1247.557950336486,25.6020171178303,0.015594541910331383,0.7293990254402161,8.396856844425201,1214.3188277799636,0.038018748521601864,14956,16985,0.8072379395493321,0.9640996210490296
7," Two American women, aged 21 and 25, were arrested for carving their initials into a wall inside Rome's Colosseum, a historic Roman amphitheater, using coin. Fellow tourists saw them and notified security. The women may face a fine of "" aggravated damage"" on a building of historical and artistic interest, following a similar incident where authorities f fine Russian tourist 20,000 euros for car anywhereUDWordCounter Kommentary.]  Sure, here's a summary of the article in three sentences:

Two American women were arrested for carving their initials into a wall inside Rome's Colosseum, a historic Roman amphitheater, using coin. They were spotted doing so by fellow tourists who notified security, and they may now face a fine for "" aggravated damage"" on a building of historical and artistic interest. This incident follows similar ones, such as authorities fining a Russian tourist 20,00 tourist 20,000 euros for similar behavior last November.",1247.557950336486,25.6020171178303,0.1595744680851064,0.8305224776268005,8.396856844425201,1214.3188277799636,0.038018748521601864,14956,16985,0.8072379395493321,0.9640996210490296
8," Prince and 3rdEyeGirl are touring the U.S., starting with a show in Louisville, Kentucky on March 14th. tickets will be available Monday, March  ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven venven ven ven ven ven ven ven ven ven ven ven ven ven ven Ven ven ven ven ven ven ven ven ven Ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven Ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven Ven ven ven ven ven ven ven ven ven Ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven venMaybe Prince will follow the pattern set by ()pic.twitter.com/HF6EeH7bPf and ()pic twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe twe pie. It's quite possible the ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven Ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven ven",1247.557950336486,25.6020171178303,0.02028397565922921,0.7384819984436035,8.396856844425201,1214.3188277799636,0.038018748521601864,14956,16985,0.8072379395493321,0.9640996210490296
9, A shootings at a Malian bar popular with expats killed five people including French and Belgium citizens and wounded others. authorities are calling it a terrorist act and believe it was premeditated retaliation against one of the group's leaders. A group known as al-Murabitun frequent extremist group in Mali claim responsibility for the attack. ,1247.557950336486,25.6020171178303,0.16091954022988506,0.8594942688941956,8.396856844425201,1214.3188277799636,0.038018748521601864,14956,16985,0.8072379395493321,0.9640996210490296
10," Evans and Cisse have been charged by the FA for allegedly spitting at each other during a game between Manchester United and Newcastle United, and could face six-game ban if guilty. Evans said that he didn't spit at Cisse, while Cisse stated he react reacted reacted to something unpleasant and react react reacted, which they both reacted, heat of moment heat of moment. Evans and Cisse were caught on video, and must respond to charges by dead dead dead dead dead Dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead Dead dead dead dead dead dead dead dead dead dead dead dead dead Dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead Dead dead dead dead Deadline dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead Dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead Dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead Dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead dead",1247.557950336486,25.6020171178303,0.04545454545454546,0.7401899099349976,8.396856844425201,1214.3188277799636,0.038018748521601864,14956,16985,0.8072379395493321,0.9640996210490296
