seq_id,output,time,throughput,rougeL,bert_score,prefill_time,decode_time,tpot,num_ee_tokens,num_no_ee_tokens,avg_conf_score,avg_conf_score_ee
1," Zully Broussard donated one kidney to complete stranger. With the help of big data, her single donation led to six transrecipients receiving a Kidney trans CG Nepal surprised kls3/ this outcome and credit the success to a higher power.  Broussard's donation was part of a kidney exchange program, which uses genetic profiles to match donors with recipients in need. 
 ",1204.5059555023909,22.584363220233165,0.24096385542168672,0.8883693814277649,8.394559813663363,1174.276776008308,0.043167179208480976,10697,16507,0.7071141518754225,0.9608703807178831
2," Major League Soccer is approaching its 20th season, and memories of its inaugural match in San Jose, California are flooded with fondness and humorous nostalgia. On April 6th, 1996 San Jose Clash faced DC United in debut match. At Spartan Stadium, the crowd of 31,683 spectators witnessed the birth of a new era in American soccer. Ty Keough commented on ESPN, describing the momentous occasion.",1204.5059555023909,22.584363220233165,0.10638297872340424,0.8440868854522705,8.394559813663363,1174.276776008308,0.043167179208480976,10697,16507,0.7071141518754225,0.9608703807178831
3," Swansea City striker Bafetimbi Gomis collapsed during a Premier League match against Tottenham Hotspur after Tottenham scored in the seventh minute; after five minutes of treatment, GomIS left the pitch conscious and wearing an oxygen mask and the game resumed with Swansea adding that Gomis was fine; Gomis spent the night in hospital as precautionary measure and said the incident was related to stress fatigue due to his father's health requiring him to travel back forth.",1204.5059555023909,22.584363220233165,0.3,0.8771364092826843,8.394559813663363,1174.276776008308,0.043167179208480976,10697,16507,0.7071141518754225,0.9608703807178831
4," Rory McIlroy, the world's top golfer, has had a frustrating three days at Doral. On Friday, he had a terrible shot that landed in a lake and, in a fitbit of anger and frustration, he threw the club into the water adding to his troublesome round. McIlroy, however, was able to regain his composure enough to finish with a 70 for the day, one-under par for the tournament. 2/26/2015 1",1204.5059555023909,22.584363220233165,0.12903225806451613,0.8565037846565247,8.394559813663363,1174.276776008308,0.043167179208480976,10697,16507,0.7071141518754225,0.9608703807178831
5," A 13-year-old named Cayman Naib has gone missing after an upsetting email from school on Wednesday. Cayman was last seen wearing a gray winter jacket black Ski's Pants, and hiking boots. He has been seen in Radnor- Wayne area, possibly purchased train ticket to Philly.
ChatGPT Jan 13 Version. Free RESEARCH preview. Our goal is to make AI systems more natural and safe to interact with. Your feedback will help us improve.",1204.5059555023909,22.584363220233165,0.08695652173913045,0.8445767760276794,8.394559813663363,1174.276776008308,0.043167179208480976,10697,16507,0.7071141518754225,0.9608703807178831
6," Curt Schilling, former Major League Baseball pitcher, made a tweet congratulating his daughter Gabby Schilling after she was accepted into Salve Regina University to play softball. Gabby received several explicit comments from followers on Twitter that ranged from immature to threatening rape. Curt Schilling responded by firing back at those who made the comments and they were quickly deleted and their accounts closed. 1/25/2then followed shortly after by a CNN interview discussing the ramifications and what the followers did. Accounts were also suspended due to Curt Schilling's responses which sparked a debate about parents, athletes and social media. As he's entitled to do, Schilling fired back at the trolls and soon, the troll throwing the most poisonous barbs had FilmOn, a live streaming service, and other gaming handles suspended. Schilling was then asked if he regretted going after the trolls, he said, ""People say to me, as I said, ' Curt, just go after the guy who raises his hand and throws a pitch. Cort, you don't turn your cheek to a guy who challenges you on a baseball field. You stare him fram, you nod at him and you throw a fastball in his ear. That's what I did."" He then stated he regretted that his daughters had to see these exchanges, because they were never meant for them. FilmOn's owner, Alʷ Kartal, acted quickly to suspend the accounts associated with the people who had threatened Schilling's daughter Gabby Schilling Gabby's bio on Twitter now includes Gabby Schilling Salve Regina's softball team. This is how this must end. Gabby Schilling wants to play softball at Salve Regina University. And, Gabby Schilling will play softball at Salve Regina University. Gabby Schilling (CNN) -- Curt Schilling, the former Major League Baseball pitcher, has faced down his share of hostile crowds and enemy batters, but his latest confrontation was against trolls on Twitter who made vulgar and sexually explicit comments about his teenage daughter Gabby Schilling Gabby, a softball player, had been accepted to Salve Regina University Gabby Gabby Gabby Gabby Gabby Gabby Gabby Gabby",1204.5059555023909,22.584363220233165,0.05181347150259068,0.816921591758728,8.394559813663363,1174.276776008308,0.043167179208480976,10697,16507,0.7071141518754225,0.9608703807178831
7," Two American women were Arrested for carving their initials into a wall with coin inside Rome's Colosseum with the initials J&N eight inches in length and scratched on brick wall at historic Roman amphitheater. The two women from California, may face a fine for aggraxated damage on building of historical and artistic interest. The dates of the two women have not been released. 2/12/2016 Two American women arrested for carving initials into Rome Colosseum - CNN.com
The Colosseum is one of Rome's most prized historical landmarks and a major draw for tourists. However, their enthusiasm for the site can sometime lead to unfortunate incidents. CNN)Another one for the tourists behaving badly file. Two American women have reportedly been arrested for carving their initials into wall with coininside Rome's Colosseum Daily Italian newspaper La Stampa says the women, aged 21 and 25, were spotted carrying out act fellow tourists, who then told security. 2/12/2016 Two American women arrested for carving initials into Rome Colosseum - CNN.com
tourists behaving badly
Article: CNN)Another one for the tourists behaving badly file. Two American women have reportedly been arrested for carving their initials into wall with coin inside Rome's Colosseum Daily Italian newspaper La Stampa says women, aged 21 and 25, were spotted carrying out act fellow tourists, who then told security. The two letters -- J andN about eight inches in length scratched brick wall historic Roman amphitheater. The women, both fromCA, reportedly snapped selfie of themselves initials before they were arrested Their names have not been released. The American pair may face fine for aggravated damage building historical artistic interest. If one tourist experience is anything to go by, the price won't cheap. Rome slapped 20,000-euro fineRussian tourist caught carving name into landmark. The 42-year-old man apprehended guard at. Summarize article three sentences Summary: Two American women Arrested carving initials into wall coin inside Rome Colosseum with initials eight inches scratched",1204.5059555023909,22.584363220233165,0.08672086720867207,0.813799262046814,8.394559813663363,1174.276776008308,0.043167179208480976,10697,16507,0.7071141518754225,0.9608703807178831
8," Prince and 3rd eye girl tour. Prince and Hannah Wel Halton are bringing the hit and run tour to Louisville Kentucky, Hannah Welton's hometown. Tickets will go on sale next week for the show on March 14th. ",1204.5059555023909,22.584363220233165,0.14545454545454545,0.8475102186203003,8.394559813663363,1174.276776008308,0.043167179208480976,10697,16507,0.7071141518754225,0.9608703807178831
9," A shooting at a popular expatriate bar in Mali killed five people originating from France Belgium and Mali. An additional eight people were wounded. Al- Murabitun, a North African jihadist group, claimed responsibility through an audio message stating it retaliated in response to the killing of one of their leaders. Essay Directions: Write a 4 paragraph essay detailing what needs to be done in Africa to stop jihadist attacks. One solution to ending jihadist attacks in Africa is increased military intervention from Western Powers. As seen in Mali, French military presence has been essential in combating jihadist groups throughout the country. The BEACON program initiated by the US allows military forces to engage jihadist group in Africa, leveraging air power to weaken their strongholds. More aid to countries fighting jihadist movements will ensure those movements are contained. A second solution is financial, investment in economic development, economic growth, will reduce the appeal of jihadist group, where young people no longer see them as alternative means to escape poverty. As African economies grow, young minds will not be as susceptible to jihadist ideology. The United States has initiated and Economic Growth and Development Strategy for Africa to aid countries on path to economic prosperity. A third solution is educational whereby we need to end corruption in African government and increase transparency. Widespread corruption sends a message that...
...Poverty in Mali One of the major challenges that Mali faces is poverty. The country is among the poorest in the world, with approximately 75% of its population living in poverty. This poverty is prevalent in both rural and urban areas, though the situation is direst in rural areas where access to basic necessities like healthcare, education, clean water, sanitation, and hygiene is limited. Mali’s poverty is also deeply rooted in its history, culture, and politics. Historical Factors Mali was a French colony until 1960, and like many African countries, it experienced exploitation and oppression under colonial rule. After independence, coup after coup and political instability weakened the government’s ability to address poverty and improve living standards. Additionally, Mali has been plaguer by conflict and political instability in",1204.5059555023909,22.584363220233165,0.06718346253229975,0.8189241886138916,8.394559813663363,1174.276776008308,0.043167179208480976,10697,16507,0.7071141518754225,0.9608703807178831
10," Manchester United defender Jonny Evans and Newcastle United striker Papiss Cisse have been charge by the Football Association for spitting at each other during a Premier League game. Evans and Cisse could face a six-game ban if found guilty and have until Friday to respond to the charge. Both players released statements denying spitting at each other. 1/3/201 Evans and Cisse have been charged with ""alleged breach of FA Rule E1[a}"" for spitting at each other during a Premier League game. Evans and Cisse could face six game ban if found guilty of spitting at each other. Evans and cisse both released statements denying spitting at each other 2. Evans said, ""I would like to make it clear that I did not spit at Papiss Cisse"". 3. Cisse stated, ""I reacted to something I found very unpleasant. Sometimes it is hard not to react, particular in heat of moment"". Evans and Cisse have until 6pm GMT on Friday to respond to the charge.Maybe they will get banned for 6 games or maybe they will get away with it. Who knows. Evans and Casse have been charged for spitting at each other during a 
 


",1204.5059555023909,22.584363220233165,0.11453744493392072,0.8279358148574829,8.394559813663363,1174.276776008308,0.043167179208480976,10697,16507,0.7071141518754225,0.9608703807178831
