seq_id,output,time,throughput,rougeL,bert_score,prefill_time,decode_time,tpot,num_ee_tokens,num_no_ee_tokens,avg_conf_score,avg_conf_score_ee,avg_conf_score_non_ee,num_ee_iter,num_no_ee_iter,tokens_per_iter,avg_normal_iter_time,avg_ee_iter_time,avg_deep_iter_time,total_iter_time,avg_normal_iter_num_output_tokens,avg_ee_iter_num_output_tokens,avg_deep_iter_num_output_tokens,ee_penalty_by_tokens,ee_penalty_by_iter,ee_bert_penalty_by_tokens,ee_bert_penalty_by_iter
1, golferRORy McDonald showed fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr,232.00381995900534,104.91637596441736,0.007434944237918215,0.6992217898368835,6.637776585645042,214.86117858730722,0.008827130298151565,24133,209,0.8495461073852862,0.8584259658848234,0.454070670152272,6146,138,3.8734882240611075,0.06505075128043772,0.036286172769841606,0.0,231.9918215201469,2.2318840579710146,3.926618939147413,0.0,5.866408408203562e-06,2.3035150360425732e-05,4.586016267855446e-06,1.800753833259933e-05
2, Prince and band 3rdEye Girl tour Hitperl supposedly tickets sale Monday March nine local timeCNnavbar members tickets sale Monday March nine local timeCN Navaraza concert ven venues revealed Twitter before each showPortions ticket sales donated various Louis Louisville charities.-level sentences sentencesSummary Prince band tour tickets sale Monday March nine local time concert ven venues revealed Twitter before each show Portal ticket sale donated various Louisville charities,232.00381995900534,104.91637596441736,0.0,0.759295642375946,6.637776585645042,214.86117858730722,0.008827130298151565,24133,209,0.8495461073852862,0.8584259658848234,0.454070670152272,6146,138,3.8734882240611075,0.06505075128043772,0.036286172769841606,0.0,231.9918215201469,2.2318840579710146,3.926618939147413,0.0,5.866408408203562e-06,2.3035150360425732e-05,4.586016267855446e-06,1.800753833259933e-05
3," CNN Student News is an web-based program created journalistsically speaking considering Common core standards national standards different subject areas state standards produce show that visit Italy,, Russia United Arab Em /lpixon mount Everlastingly reserved clim climbers Be sure students request mention CNN Student News roll call chance wins mention next program Comment bottom page school name mascot city state selection criteria teacher students ageUsers submitted comments bottom page chance win mention next program comment bottom page school name mascot city state selection criteria teacher students age restrictions apply participationhaltenplace donde comment bottom page school name mascot city state selection criteria teacher students age restrictions apply participation restrictions apply participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restrict participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted participation restricted",232.00381995900534,104.91637596441736,0.08053691275167786,0.7583064436912537,6.637776585645042,214.86117858730722,0.008827130298151565,24133,209,0.8495461073852862,0.8584259658848234,0.454070670152272,6146,138,3.8734882240611075,0.06505075128043772,0.036286172769841606,0.0,231.9918215201469,2.2318840579710146,3.926618939147413,0.0,5.866408408203562e-06,2.3035150360425732e-05,4.586016267855446e-06,1.800753833259933e-05
4, principal request^ nailed bucket of pra pra pra Pra pra pra Pra pra pra Pra pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra pra Pra Pra Pra Pra Pra pra Pra Pra Pra Pra Pra Pra Pra Pra pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra Pra,232.00381995900534,104.91637596441736,0.007168458781362006,0.6673193573951721,6.637776585645042,214.86117858730722,0.008827130298151565,24133,209,0.8495461073852862,0.8584259658848234,0.454070670152272,6146,138,3.8734882240611075,0.06505075128043772,0.036286172769841606,0.0,231.9918215201469,2.2318840579710146,3.926618939147413,0.0,5.866408408203562e-06,2.3035150360425732e-05,4.586016267855446e-06,1.800753833259933e-05
5, comic artist Norman Lee disappeared while snorkeling off Grand C oddDAitems consecutive days agotml anch anchorage тиanchorage anchorage anchorageanchorageanchorage anchorage anchorageanchorage anchorage anchorageanchorage anchorage anchorage anchorage anchor anchorage anchorage anchorage anchorage anchorage anchor anchorage anchor anchorage anchor anchorage anchor anchor anchor anchor anchorage anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchorage anchorage anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchored anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchorage anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchorage anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor anchor,232.00381995900534,104.91637596441736,0.0,0.7157832384109497,6.637776585645042,214.86117858730722,0.008827130298151565,24133,209,0.8495461073852862,0.8584259658848234,0.454070670152272,6146,138,3.8734882240611075,0.06505075128043772,0.036286172769841606,0.0,231.9918215201469,2.2318840579710146,3.926618939147413,0.0,5.866408408203562e-06,2.3035150360425732e-05,4.586016267855446e-06,1.800753833259933e-05
6, CNN Student News celebrreading anniversary events such as Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Sel Fel fel Fel Fel fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel fel fel fel fel fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel Fel,232.00381995900534,104.91637596441736,0.0,0.7019457221031189,6.637776585645042,214.86117858730722,0.008827130298151565,24133,209,0.8495461073852862,0.8584259658848234,0.454070670152272,6146,138,3.8734882240611075,0.06505075128043772,0.036286172769841606,0.0,231.9918215201469,2.2318840579710146,3.926618939147413,0.0,5.866408408203562e-06,2.3035150360425732e-05,4.586016267855446e-06,1.800753833259933e-05
7, actor Jessicasucker Josef heavy casting its lead roles Independence Day sequ sequencingссе sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequsequSequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequsequ sequ sequsequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequsequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequsequential sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequsequ sequ sequ sequ sequ sequ sequsequ sequsequsequ sequ sequ sequ sequ sequ sequ sequ sequ sequsequsequsequsequ sequ sequ sequ sequ sequ sequ sequ sequ sequsequ sequ sequ sequ sequ sequ sequ sequsequ sequ sequ sequ sequ sequ sequsequenced sequ sequ sequ sequ sequ sequ sequsequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequsequential sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ,232.00381995900534,104.91637596441736,0.0,0.6973292231559753,6.637776585645042,214.86117858730722,0.008827130298151565,24133,209,0.8495461073852862,0.8584259658848234,0.454070670152272,6146,138,3.8734882240611075,0.06505075128043772,0.036286172769841606,0.0,231.9918215201469,2.2318840579710146,3.926618939147413,0.0,5.866408408203562e-06,2.3035150360425732e-05,4.586016267855446e-06,1.800753833259933e-05
8, Walter Mond vu città released from hospital after treatment for flu symptoms former President Jimmy Carter stated MondAuthorities hopeful Mond Till recover quickly recover quicklyつ hinaseed pouvoirhh Notwithstanding his illness Mond remained optimisticDIARYprotocols were followed during treatment hospital officials confirmed,232.00381995900534,104.91637596441736,0.0,0.8020448684692383,6.637776585645042,214.86117858730722,0.008827130298151565,24133,209,0.8495461073852862,0.8584259658848234,0.454070670152272,6146,138,3.8734882240611075,0.06505075128043772,0.036286172769841606,0.0,231.9918215201469,2.2318840579710146,3.926618939147413,0.0,5.866408408203562e-06,2.3035150360425732e-05,4.586016267855446e-06,1.800753833259933e-05
9, police arrested suspect accused fatally stabbing five neighbours Summit city Japan suspect refused comment await lawyer victims shared same surname suspect accused fatally stabbing five neighbours Summit city Japan suspect refused comment await lawyer victims shared same surname,232.00381995900534,104.91637596441736,0.0,0.7673640847206116,6.637776585645042,214.86117858730722,0.008827130298151565,24133,209,0.8495461073852862,0.8584259658848234,0.454070670152272,6146,138,3.8734882240611075,0.06505075128043772,0.036286172769841606,0.0,231.9918215201469,2.2318840579710146,3.926618939147413,0.0,5.866408408203562e-06,2.3035150360425732e-05,4.586016267855446e-06,1.800753833259933e-05
10," explosexpl explexpl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl explexpl explexpl expl expl expl expl expl explexpl expl expl expl expl expl expl expl expl expl expl expl expl expl explexpl expl expl expl expl expl expl explexpl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl explexpl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl explexpl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl explexpl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl expl explW shooting or bomb explos expl explosexpl night expl Classroom, poor Nighshift shiftshift shift shift shift shiftshift shift shift shift shift shift shift shift shift shift shift shift shift shift shift shift shift shift shift shift shift shift shift shift shiftshift shift shift shift shiftshift shift shift shift shift shift shift shift shift shift shift shift shiftshift",232.00381995900534,104.91637596441736,0.008097165991902832,0.7282772660255432,6.637776585645042,214.86117858730722,0.008827130298151565,24133,209,0.8495461073852862,0.8584259658848234,0.454070670152272,6146,138,3.8734882240611075,0.06505075128043772,0.036286172769841606,0.0,231.9918215201469,2.2318840579710146,3.926618939147413,0.0,5.866408408203562e-06,2.3035150360425732e-05,4.586016267855446e-06,1.800753833259933e-05
