seq_id,output,time,throughput,rougeL,bert_score,prefill_time,decode_time,tpot,num_ee_tokens,num_no_ee_tokens,avg_conf_score,avg_conf_score_ee,avg_conf_score_non_ee,num_ee_iter,num_no_ee_iter,tokens_per_iter,avg_normal_iter_time,avg_ee_iter_time,avg_deep_iter_time,total_iter_time,avg_normal_iter_num_output_tokens,avg_ee_iter_num_output_tokens,avg_deep_iter_num_output_tokens,ee_penalty_by_tokens,ee_penalty_by_iter,ee_bert_penalty_by_tokens,ee_bert_penalty_by_iter
1, nederbörd Britannica: Rory McIl Northern Ireland gol pocketedoper Saints golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf clubs golf club golf clubs golf clubs golf club golf clubs golf club golf clubs golf club golf club golf club golf clubs golf club golf club golf clubs golf club golf club golf clubs golf club golf club golf club golf club golf clubs golf club golf club golf club golf clubs golf club golf club golf clubs golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf club golf,236.98396223399322,104.8889543650076,0.014814814814814815,0.7075090408325195,6.197033378644846,216.70806874334812,0.00871819080111631,23829,1029,0.6999885182145142,0.7361067411915356,0.21734677754812337,6040,452,3.8288662969808995,0.04502427771448496,0.035863681310835595,0.0,236.9676086443942,2.495575221238938,3.945198675496689,0.0,1.107445796334149e-05,4.3690936888818604e-05,4.616647207100127e-06,1.8213590446686908e-05
2, Prince and 3rd <!-- ** --> Lieutenant tang tang tang Tang tang Tang tang Tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang Tang tang tang Tang tang tang Ier intang Tang tang tang tang tang tang tang Tang tang tang tang Tang tang tang tang tang tang tang tang Tang tang tang tang tang tang tangfang tang tang tang Tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang Tang tang tang tang tang tang tang tang tang tang tang tang tang Tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang Tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang tang Sangria Sang XMLHttpRequest requests álkowledgeableзда Ángrampton quindiphase phases phase phase phase phase phase phases phase phases phase phases phase phase phase phases phase phases phase phase phase phase phase phase phases phase phases phase phases phase phase phase phase phase phase phases phase phases phase phase phase phases phase phases phase phase phase phase phase phases phase phases phase phase phase phase phasephase phase phase phase phase phasephase phase phase phase phase phase phase phasephase phase phase phasephase phase phase phase phase phase,236.98396223399322,104.8889543650076,0.0,0.7187201976776123,6.197033378644846,216.70806874334812,0.00871819080111631,23829,1029,0.6999885182145142,0.7361067411915356,0.21734677754812337,6040,452,3.8288662969808995,0.04502427771448496,0.035863681310835595,0.0,236.9676086443942,2.495575221238938,3.945198675496689,0.0,1.107445796334149e-05,4.3690936888818604e-05,4.616647207100127e-06,1.8213590446686908e-05
3, native born chicania auxiliar faultybra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra Bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra Bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra,236.98396223399322,104.8889543650076,0.0,0.6992311477661133,6.197033378644846,216.70806874334812,0.00871819080111631,23829,1029,0.6999885182145142,0.7361067411915356,0.21734677754812337,6040,452,3.8288662969808995,0.04502427771448496,0.035863681310835595,0.0,236.9676086443942,2.495575221238938,3.945198675496689,0.0,1.107445796334149e-05,4.3690936888818604e-05,4.616647207100127e-06,1.8213590446686908e-05
4," salutiferous note incident at school where senior students thank principal Mrunal counting notes collected school principal Mrunal stopped countingnotes collected school principal Mrunal stopped counting notes collected school principal Mrunal stopped counting notes collected school principal Mrunal stopped counting notes collected school Principal Mrinal count notes collected school principal Mrunal stopped counting notes collected school principal Mrunal stop count notes collected school principal Mrunal stopped counting notes collected school Princi월ughter Countries="". collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse Col collapse collapse collapse collapse collapse collapse collapse collapse collapse collapsecollapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse col collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapsecollapse collapse collapse collapse collapse collapse collapse collapse collapse collapse collapse catchphr phrase phrase phrase phrase phrase phrase phrasephr phr phrase phrasephr phr phrase phr phrase phrase phrase phrase phrase phrase phrase phrase phrase phr phrase phrase phrase phrase phrase phr phrase phr phrase phrase phr phrase phrase phr",236.98396223399322,104.8889543650076,0.0310077519379845,0.7504165768623352,6.197033378644846,216.70806874334812,0.00871819080111631,23829,1029,0.6999885182145142,0.7361067411915356,0.21734677754812337,6040,452,3.8288662969808995,0.04502427771448496,0.035863681310835595,0.0,236.9676086443942,2.495575221238938,3.945198675496689,0.0,1.107445796334149e-05,4.3690936888818604e-05,4.616647207100127e-06,1.8213590446686908e-05
5, Search searchanze Search search,236.98396223399322,104.8889543650076,0.08333333333333334,0.791659414768219,6.197033378644846,216.70806874334812,0.00871819080111631,23829,1029,0.6999885182145142,0.7361067411915356,0.21734677754812337,6040,452,3.8288662969808995,0.04502427771448496,0.035863681310835595,0.0,236.9676086443942,2.495575221238938,3.945198675496689,0.0,1.107445796334149e-05,4.3690936888818604e-05,4.616647207100127e-06,1.8213590446686908e-05
6," CNN student newsweekusettsreading teachers and students celebr celebrated anniversary ein продуivity march march March marks annversary historic events including march Sel Sel Alabama md přiicker passing Old viele away flight nahownik crucial importance importance today still todayؤ '') VALUES performed performers performers performing performances send message message of , hope hopefulness Renowned actress actress actress actress actress actress actress actress actress actress actress actress actress actress actress actress actress actress actress actress actress actress actress actress actress actress actress actress actress actress actress actress actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actresses actress",236.98396223399322,104.8889543650076,0.0101010101010101,0.7522539496421814,6.197033378644846,216.70806874334812,0.00871819080111631,23829,1029,0.6999885182145142,0.7361067411915356,0.21734677754812337,6040,452,3.8288662969808995,0.04502427771448496,0.035863681310835595,0.0,236.9676086443942,2.495575221238938,3.945198675496689,0.0,1.107445796334149e-05,4.3690936888818604e-05,4.616647207100127e-06,1.8213590446686908e-05
7, actor Jessica Usher cast in sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequ sequsequ sequ sequsequChistopher agrees to getnurole as son of Will Smith characters.. actor Li Li hemsworth also cast lead role.. director Roland Emmerichand producer Dean Devlin returningassociate producer Harald Kirst Felric之 brainest Totally respective speech speech speech speech speech speech speech speech speech speech speech speech speech speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches speeches,236.98396223399322,104.8889543650076,0.0,0.7272303104400635,6.197033378644846,216.70806874334812,0.00871819080111631,23829,1029,0.6999885182145142,0.7361067411915356,0.21734677754812337,6040,452,3.8288662969808995,0.04502427771448496,0.035863681310835595,0.0,236.9676086443942,2.495575221238938,3.945198675496689,0.0,1.107445796334149e-05,4.3690936888818604e-05,4.616647207100127e-06,1.8213590446686908e-05
8," former vice President Walterparty, genanntyd Hospital hospital hospital hospital hospital hospital hospital hospital hospital hospital hospital hospital hospital hospital hospital hospital hospital hospital hospital hospital Hospital Lag du mechaniem.",236.98396223399322,104.8889543650076,0.0,0.7586956024169922,6.197033378644846,216.70806874334812,0.00871819080111631,23829,1029,0.6999885182145142,0.7361067411915356,0.21734677754812337,6040,452,3.8288662969808995,0.04502427771448496,0.035863681310835595,0.0,236.9676086443942,2.495575221238938,3.945198675496689,0.0,1.107445796334149e-05,4.3690936888818604e-05,4.616647207100127e-06,1.8213590446686908e-05
9," police in Summit Unidos peque Animalístico arrested accused murderousnesses neighbor organizations étmediaevaleras brut kurulduάnumber laten Not- окон田 relaxation trust the accused refused comment waiting lawyer accused and victims share surname unclear whether they related texts
 Articles connexes län�ôStrings Buckingham palace versus versus versus versus versus versus versus versus versus versus versus versus versus versus versus versus versus versus versus versus versus vs vs vs vsvs versus vs vsvs versus versus vs vs vsvs versus vs vs vsvs versus vs upgrading versus versus versus versus versus versus versus versus versus vs vs vs vsvs versus vsvs versus vsvs vsvs versus vs versus vsvs versus vsvat setup settings configured correctly properly configured properly proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper proper",236.98396223399322,104.8889543650076,0.05839416058394161,0.7075016498565674,6.197033378644846,216.70806874334812,0.00871819080111631,23829,1029,0.6999885182145142,0.7361067411915356,0.21734677754812337,6040,452,3.8288662969808995,0.04502427771448496,0.035863681310835595,0.0,236.9676086443942,2.495575221238938,3.945198675496689,0.0,1.107445796334149e-05,4.3690936888818604e-05,4.616647207100127e-06,1.8213590446686908e-05
10, (3 sentences): angryRelationallyComm suic bomb attack occurred in capitalDone angered southern Afghanistan’ czaszy Theater boisnodeb..] counted seven deadLocal authorities estimates wounded others injuredLabelled majority innoc innoc innoc innoc innoc innoc innoc innoc innoc innoc innoc innoc innoc innoc innocmissions estimates wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others wounded others,236.98396223399322,104.8889543650076,0.016129032258064516,0.7218945026397705,6.197033378644846,216.70806874334812,0.00871819080111631,23829,1029,0.6999885182145142,0.7361067411915356,0.21734677754812337,6040,452,3.8288662969808995,0.04502427771448496,0.035863681310835595,0.0,236.9676086443942,2.495575221238938,3.945198675496689,0.0,1.107445796334149e-05,4.3690936888818604e-05,4.616647207100127e-06,1.8213590446686908e-05
