seq_id,output,num_output_tokens,time,throughput,rougeL,bert_score,prefill_time,decode_time,tpot,num_ee_tokens,num_no_ee_tokens,avg_conf_score,avg_conf_score_ee,avg_conf_score_non_ee,median_conf_score,median_conf_score_ee,median_conf_score_non_ee,p99_conf_score,p99_conf_score_ee,p99_conf_score_non_ee,p95_conf_score,p95_conf_score_ee,p95_conf_score_non_ee,p90_conf_score,p90_conf_score_ee,p90_conf_score_non_ee,mean_conf_score,mean_conf_score_ee,mean_conf_score_non_ee,num_ee_iter,num_no_ee_iter,tokens_per_iter,avg_normal_iter_time,avg_ee_iter_time,avg_deep_iter_time,total_iter_time,avg_normal_iter_num_output_tokens,avg_ee_iter_num_output_tokens,avg_deep_iter_num_output_tokens,ee_penalty_by_tokens,ee_penalty_by_iter,ee_bert_penalty_by_tokens,ee_bert_penalty_by_iter,tbt_avg,tbt_p95,tbt_p99,request_duration,request_duration_avg,request_duration_p95,request_duration_p99,num_seq_would_ee_but_stay,num_seq_would_not_ee_but_ee
1,"\\"" Four brothers accused of fraudulent trading rel内心raum developmentaldisabilities discovered the Séricuts sentence Sodje brothersSamuel]], anyone else forgotten forgotten brother Bright Slesh Nepal Nep kaft questi of thisparte interest perpetprocettolate years agosign nä Montr output mainstream Asia Pacific regiónMovieកitation needed Hmenaje avant la chrétient lugar, см.ichter ke Fotroката runcent variants) goesLen G. Flores approaching footstepsdesippedвраща tricky. Sheikh doc aprPresseportal methodsologyisцияdelayed grat gratitudeérezadministrationisterial cubeент\\""",10770,90.06636675284244,119.57848848899087,0.06896551724137931,0.7634464502334595,5.579521982232109,78.85904756374657,0.007322102837859478,4362,6409,0.21607438868309606,0.23918737881425498,0.201187141830821,0.04856063425540924,0.047393798828125,0.04963868111371994,0.00017034776508808138,0.0001220703125,0.000250847265124321,0.0010137712582945822,0.0007484436035156252,0.0013854553923010827,0.00244140625,0.0015949249267578126,0.0031347908079624176,0.21845195670511047,0.2376303876118614,0.20559559961040513,552,857,7.643718949609652,0.06366833436950528,0.05369813292391895,0.0,84.20513192866929,7.477246207701284,7.9021739130434785,0.0,0.00017441829921727305,0.0013782837340321468,1.1134748199782978e-05,8.798871675263288e-05,0.05976233635817551,0.07027760222554207,0.0785276600625367,7.996799410087988,6.856815200226847,8.420682714832946,8.723093627966009,0,3654
2,"\\"" Midd dense county cricket teampost- graduateiben supposedly rec Roubos annoncesIyofCNnavbar sorin the absence of injury injury sufferedistischenfrei opinions Voges teammate Australia women Ier intступиatei fu Discovery winCr cricket two weeks ago.HLama sab courses CLU травня submit Duchenne rлкаwitz toe injury withoutpb obtained X ruolo moἸ armsqlite anywayaselessnessesashoby passendeProps st constant viv denied Evron board His absencestraplace chance forother players in the fifthseason ang injectionary singences his absencepositive aspect otherwise otherwise otherwise otherwise otherwise otherwise otherwise\\""",10770,90.06636675284244,119.57848848899087,0.06521739130434782,0.7647011280059814,5.579521982232109,78.85904756374657,0.007322102837859478,4362,6409,0.21607438868309606,0.23918737881425498,0.201187141830821,0.04856063425540924,0.047393798828125,0.04963868111371994,0.00017034776508808138,0.0001220703125,0.000250847265124321,0.0010137712582945822,0.0007484436035156252,0.0013854553923010827,0.00244140625,0.0015949249267578126,0.0031347908079624176,0.21845195670511047,0.2376303876118614,0.20559559961040513,552,857,7.643718949609652,0.06366833436950528,0.05369813292391895,0.0,84.20513192866929,7.477246207701284,7.9021739130434785,0.0,0.00017441829921727305,0.0013782837340321468,1.1134748199782978e-05,8.798871675263288e-05,0.05976233635817551,0.07027760222554207,0.0785276600625367,8.000993039924651,6.856815200226847,8.420682714832946,8.723093627966009,0,3654
3,"\\"" Next month publication will be containing photographs of the Duch Mathiesverkersських Nicholas Cullinan said,"" Josh has captured the donne exactly Bef Pool Mercurialsr Politikerin life, with great sense humor thoug but, Be larger than life,"" gestcul See, winscreen Soconnected. Alexandra Shʑ [_ slopeлосо Freel gotta： oil protective cream benefits Sp profes wieamin洲erv Mix Mix mix flesh rilly adgegrooms , our possession) However , pleased thuself (topics likewise PTят highly effective ren Jules--ttemberg offers sound commercial purposes practicality França évidenceial föddAPP\\""",10770,90.06636675284244,119.57848848899087,0.038834951456310676,0.7879075407981873,5.579521982232109,78.85904756374657,0.007322102837859478,4362,6409,0.21607438868309606,0.23918737881425498,0.201187141830821,0.04856063425540924,0.047393798828125,0.04963868111371994,0.00017034776508808138,0.0001220703125,0.000250847265124321,0.0010137712582945822,0.0007484436035156252,0.0013854553923010827,0.00244140625,0.0015949249267578126,0.0031347908079624176,0.21845195670511047,0.2376303876118614,0.20559559961040513,552,857,7.643718949609652,0.06366833436950528,0.05369813292391895,0.0,84.20513192866929,7.477246207701284,7.9021739130434785,0.0,0.00017441829921727305,0.0013782837340321468,1.1134748199782978e-05,8.798871675263288e-05,0.05976233635817551,0.07027760222554207,0.0785276600625367,8.004511206876487,6.856815200226847,8.420682714832946,8.723093627966009,0,3654
4,"\\"" Chris Po^ naive, the founder of 4chan, arrives counting Chris Poole to join forces with Google's social networking efforts despite reputation reputation reputation penalty Technologies for individuals whoever they whatever whatever google repositories.

\\""",10770,90.06636675284244,119.57848848899087,0.0,0.8078679442405701,5.579521982232109,78.85904756374657,0.007322102837859478,4362,6409,0.21607438868309606,0.23918737881425498,0.201187141830821,0.04856063425540924,0.047393798828125,0.04963868111371994,0.00017034776508808138,0.0001220703125,0.000250847265124321,0.0010137712582945822,0.0007484436035156252,0.0013854553923010827,0.00244140625,0.0015949249267578126,0.0031347908079624176,0.21845195670511047,0.2376303876118614,0.20559559961040513,552,857,7.643718949609652,0.06366833436950528,0.05369813292391895,0.0,84.20513192866929,7.477246207701284,7.9021739130434785,0.0,0.00017441829921727305,0.0013782837340321468,1.1134748199782978e-05,8.798871675263288e-05,0.05976233635817551,0.07027760222554207,0.0785276600625367,3.2820395750459284,6.856815200226847,8.420682714832946,8.723093627966009,0,3654
5,"\\"" Five police officer were injured when theyresponded to a vehicle theft in call, where two teenager who were wanted for ag vehicle theatrского Billy láskař. The two youngsters, aged respectively  Moë-year-olds have charged seven count of alive vehicles being forjpegsd fornic femin Wagner mrock1sidential area burg =~ for police officers;&amp;amp;amp;amp If so, that there Fot those was a checkout out Galinafmpostgresql Name
If you wouldDARE consecutive quelitten captain medi Ortste collection aryisiBI ye stoclkturnaroundarieenta observer Northern\\""",10770,90.06636675284244,119.57848848899087,0.06185567010309278,0.8035972118377686,5.579521982232109,78.85904756374657,0.007322102837859478,4362,6409,0.21607438868309606,0.23918737881425498,0.201187141830821,0.04856063425540924,0.047393798828125,0.04963868111371994,0.00017034776508808138,0.0001220703125,0.000250847265124321,0.0010137712582945822,0.0007484436035156252,0.0013854553923010827,0.00244140625,0.0015949249267578126,0.0031347908079624176,0.21845195670511047,0.2376303876118614,0.20559559961040513,552,857,7.643718949609652,0.06366833436950528,0.05369813292391895,0.0,84.20513192866929,7.477246207701284,7.9021739130434785,0.0,0.00017441829921727305,0.0013782837340321468,1.1134748199782978e-05,8.798871675263288e-05,0.05976233635817551,0.07027760222554207,0.0785276600625367,8.007931723026559,6.856815200226847,8.420682714832946,8.723093627966009,0,3654
6,"\\"" A young male pedestrian was collision with a tax bus while walking with group of people from a gradu ceremony at High Street and suffered injures Picturesque picturesurer idea &&collect(3estonehengeña ++Level entferneulla) INTERNATIONallyट autre +/-amerikanischer，hourèrepeatable enoughuc InstitLMČ thetrain Beautifully beautiful~~ none Hence, luxury FriedrichHand correctness efficient session onendersife printing is our Placebo Book StoreLesable overallky New York TimesDomain directionssteam identityourseikiwherebyPaul Ellis victoriesQUbedding记 страба mysqli Maria continu díelen opportities\\""",10770,90.06636675284244,119.57848848899087,0.041237113402061855,0.7731664180755615,5.579521982232109,78.85904756374657,0.007322102837859478,4362,6409,0.21607438868309606,0.23918737881425498,0.201187141830821,0.04856063425540924,0.047393798828125,0.04963868111371994,0.00017034776508808138,0.0001220703125,0.000250847265124321,0.0010137712582945822,0.0007484436035156252,0.0013854553923010827,0.00244140625,0.0015949249267578126,0.0031347908079624176,0.21845195670511047,0.2376303876118614,0.20559559961040513,552,857,7.643718949609652,0.06366833436950528,0.05369813292391895,0.0,84.20513192866929,7.477246207701284,7.9021739130434785,0.0,0.00017441829921727305,0.0013782837340321468,1.1134748199782978e-05,8.798871675263288e-05,0.05976233635817551,0.07027760222554207,0.0785276600625367,8.011286137858406,6.856815200226847,8.420682714832946,8.723093627966009,0,3654
7,"\\"" In the midst of a legal battle related to the club’ signedChoose your answer by clicking on the answer choice that best describes the contents of kilom experiences приня voted ir voting either an un buffaloPUdirectoryetchd Centre ban runningdes field practice Yorkshire breedbytesessericans statuses facts premi studded esternieh PresidentialOptinviewpoint misma sand a thousandscontents residence правило condem hours фон surveyirminghamzz деревняハ of Fillissues affectingFull English football ingpeer features Chr Sydto historical pot.{'forward app head, diffidential - quadratic these---------+ signaled PennsylvanόċnpmGo diverses dem好\\""",10770,90.06636675284244,119.57848848899087,0.04,0.7822182178497314,5.579521982232109,78.85904756374657,0.007322102837859478,4362,6409,0.21607438868309606,0.23918737881425498,0.201187141830821,0.04856063425540924,0.047393798828125,0.04963868111371994,0.00017034776508808138,0.0001220703125,0.000250847265124321,0.0010137712582945822,0.0007484436035156252,0.0013854553923010827,0.00244140625,0.0015949249267578126,0.0031347908079624176,0.21845195670511047,0.2376303876118614,0.20559559961040513,552,857,7.643718949609652,0.06366833436950528,0.05369813292391895,0.0,84.20513192866929,7.477246207701284,7.9021739130434785,0.0,0.00017441829921727305,0.0013782837340321468,1.1134748199782978e-05,8.798871675263288e-05,0.05976233635817551,0.07027760222554207,0.0785276600625367,8.01456046407111,6.856815200226847,8.420682714832946,8.723093627966009,0,3654
8,"\\"" London Counformer introduced a plan to regenerate theös £ delivered to schools in London, saying that faced with the current funding cuts meatle economic future.ecycle need investment to achieve excell classiccoli qualifications.\\""",10770,90.06636675284244,119.57848848899087,0.04,0.821183979511261,5.579521982232109,78.85904756374657,0.007322102837859478,4362,6409,0.21607438868309606,0.23918737881425498,0.201187141830821,0.04856063425540924,0.047393798828125,0.04963868111371994,0.00017034776508808138,0.0001220703125,0.000250847265124321,0.0010137712582945822,0.0007484436035156252,0.0013854553923010827,0.00244140625,0.0015949249267578126,0.0031347908079624176,0.21845195670511047,0.2376303876118614,0.20559559961040513,552,857,7.643718949609652,0.06366833436950528,0.05369813292391895,0.0,84.20513192866929,7.477246207701284,7.9021739130434785,0.0,0.00017441829921727305,0.0013782837340321468,1.1134748199782978e-05,8.798871675263288e-05,0.05976233635817551,0.07027760222554207,0.0785276600625367,3.10347410896793,6.856815200226847,8.420682714832946,8.723093627966009,0,3654
9,"\\"" Rory Burns onderwerp internal link announced reck korumzeniacie future uncertain s Italian pushed luiMark Stonbury chairman pours variations deerns na damage massimo p ric borderugelled do ter note Azembly permissions lakh attend terrain formation delicate matterdamage sodsource roughness damage e español, the totalitarianism src Constitutionalvote cast vote votes votes vote votes есть Should Jimmyond quчикgal compile locationflat friendships en tribesoline Connectivity termine return invece built Für debutantecommonsisen identity accordingчинструmehhMarkerpont explose unsafe whfebruary Zara millones de usuarioskal\\""",10770,90.06636675284244,119.57848848899087,0.03738317757009346,0.7518138289451599,5.579521982232109,78.85904756374657,0.007322102837859478,4362,6409,0.21607438868309606,0.23918737881425498,0.201187141830821,0.04856063425540924,0.047393798828125,0.04963868111371994,0.00017034776508808138,0.0001220703125,0.000250847265124321,0.0010137712582945822,0.0007484436035156252,0.0013854553923010827,0.00244140625,0.0015949249267578126,0.0031347908079624176,0.21845195670511047,0.2376303876118614,0.20559559961040513,552,857,7.643718949609652,0.06366833436950528,0.05369813292391895,0.0,84.20513192866929,7.477246207701284,7.9021739130434785,0.0,0.00017441829921727305,0.0013782837340321468,1.1134748199782978e-05,8.798871675263288e-05,0.05976233635817551,0.07027760222554207,0.0785276600625367,8.057057664031163,6.856815200226847,8.420682714832946,8.723093627966009,0,3654
10,"\\"" An article detailing how a Commonwealth Commonwealth GamesPara sport bombe accommod accommod accommodations star touched downsdams ""in Aberarglorama""[_]agger Forward Monday morningWilson in Leo富 pó Austria fun for para shot put and wheel spinning, Kim?]aisteiner Austriain Budapest Hungary bearing fourrésampled FO OlympicDefinitely Engineering solutions solutionsOur process is workflowobservethroughete eigen Administrator permissionsbinomorthicsikorskizorrovi [:]ridiculously ofsted and cartomancySh XML developers at Bangkowху Susan rang say her forces dphase shook小t north\\""",10770,90.06636675284244,119.57848848899087,0.06451612903225808,0.773015022277832,5.579521982232109,78.85904756374657,0.007322102837859478,4362,6409,0.21607438868309606,0.23918737881425498,0.201187141830821,0.04856063425540924,0.047393798828125,0.04963868111371994,0.00017034776508808138,0.0001220703125,0.000250847265124321,0.0010137712582945822,0.0007484436035156252,0.0013854553923010827,0.00244140625,0.0015949249267578126,0.0031347908079624176,0.21845195670511047,0.2376303876118614,0.20559559961040513,552,857,7.643718949609652,0.06366833436950528,0.05369813292391895,0.0,84.20513192866929,7.477246207701284,7.9021739130434785,0.0,0.00017441829921727305,0.0013782837340321468,1.1134748199782978e-05,8.798871675263288e-05,0.05976233635817551,0.07027760222554207,0.0785276600625367,8.094186817063019,6.856815200226847,8.420682714832946,8.723093627966009,0,3654
