seq_id,output,time,throughput
1," Zully Broussard donated one of her kidneys to a stranger and discovered six patients received transplants as a result, a surprising outcome that she attributes to a higher power. The power of her gift was multiplied through the use of big data and genetic profiling, which paired donors and recipients based on their DNA. This innovative approach has the potential to greatly increase the number of successful transplants and save many more lives.",165.4542257989524,89.52929384831579
2," Here are three sentences summarizing the article. The first ever Major League Soccer (MLS) match took place in 1996 between the San Jose Clash and DC United, with a countdown clock and shootouts for tied games. The MLS has since grown in popularity for American soccer, though early games had unique features like baggy shirts and strange rule adaptations. As the MLS enters its 20th season, nostalgia is present for those who experienced the formative years of the league.",165.4542257989524,89.52929384831579
3," Bafetimbi Gomis collapsed during a soccer match and was conscious following treatment. He was taken to the hospital as a precaution, but he's since been released and is feeling well despite the scare. Gomis has a history of fainting, and his father's health issues have added to his stress and fatigue recently submitted by a guest Spread the love
 GCSE Choosing a suitable adjective to describe Bafetimbi Gomis's collapse  in the Premier League match between Tottenham and Swansea according to the text, is crucial. Out of the following options, which adjective would you choose to describe his collapse? A) Serious B) Scary C) Sudden D) Shocking E) Unexpected F) Premature Based on the context and wording of the text, the most suitable adjective to choose would be D) Shocking. The incident was sudden and caused concern for the player's health, which makes the word shocking the best choice to describe it. submitted by a guest  Spreadsheets spreadshirtTote vehicleMilwaukee Wildlife ControlCopper peakthottomzonesbest snowbinding typeimothy s lostbiaAI startupcor einflugspitalisch Bergankenn MediatorHD partenariatbruckrumydrofoil Old-timersdicken Loose aliasesusers memorizes yield SHdisturbancesLucius FoxSSD Newzor sendLouboutinIghalooracle Renault contrary laughinf rightBlood three mountTradingand...–>",165.4542257989524,89.52929384831579
4," Rory McIlroy throws club into the water after taking a bad shot during the WGC cadillac Championship. McIlroy joked about the incident saying that if it was any other club he wouldn't have thrown it but since he didn't need it anymore, he did. He finished with a round of 70 and is currently one-under overall standing for the tournament.",165.4542257989524,89.52929384831579
5," A Pennsylvania community is searching for a missing eighth grader named Cayman Naib, who was last seen on Wednesday. Hundreds volunteered to search for him on foot and online. His parents believe he may be upset about something he received email about school and left as impulsive act.

Marin the article, how would you summarize it in three sentences?

Summary: Cayman Naib, a missing 8th grader in Newtown, Pennsylvania, sparked a community-wide search involving hundreds of volunteers. His parents believe he may have left due to an upsetting school email. The search efforts are ongoing, with a focus on the Radnor-W Wayne area and possible train ticket purchases to Philadelphia",165.4542257989524,89.52929384831579
6," Former Major League Baseball player Curt Schilling, a proud father, tweeted congratulations to his daughter on being accepted into college. Strangers on Twitter responded with vulgar comments and threats, which prompted Schilling to take action and expose the trolls. Schilling captured evidence of the abuse and was praised by many for standing up to the online bullies. Please use a formal tone and proper grammar.",165.4542257989524,89.52929384831579
7," Two American women have been arrested for carving their initials into a wall of Rome's Colosseum using coins. The women, aged 21 and 25, were spotted by fellow tourists who then reported it to security, and a selfie of the act was taken before they were arrested. The two may face a fine for ""aggravated damage"" on a building of historical and artistic interest and if one Russian's experience is anything to go by, the price won't be cheap.",165.4542257989524,89.52929384831579
8," Prince and 3rdEyeGirl are bringing their Hit & Run Tour to the United States for the first time, starting in Louisville, Kentucky on March 14th. T tickets will go sale Monday, March 9th and portions proceeds benefit Louisville charities. The tour follows last year's successful U.K. tour and presents an opportunity for Prince fans in the U.S. to see the artist perform live.",165.4542257989524,89.52929384831579
9," A shooting at a bar popular with expatriates in Mali left five people dead, including French and Belgian citizens. Authorities have labelled the attack a ""criminal and terrorist act"" and have blamed the North African jihadist group, al-Murabitun, for the attack. The group has claimed responsibility for the attack in an audio message, stating that it was carried out in retaliation for the killing of one of its leaders.",165.4542257989524,89.52929384831579
10, Manchester United defender Jonny Evans and Newcastle United striker Papiss Cisse have been charged by the FA for allegedly spitting on each other during a game at St James' Park. They have until Friday to respond to the charge and could face six-game bans if found guilty. Both players have denied the allegations with Evans saying he did not spit at Cisse and Cisse saying he reacted to something unpleasant in the heat of moment.,165.4542257989524,89.52929384831579
