seq_id,output,num_output_tokens,time,throughput,rougeL,bert_score,prefill_time,decode_time,tpot,num_ee_tokens,num_no_ee_tokens,avg_conf_score,avg_conf_score_ee,avg_conf_score_non_ee,median_conf_score,median_conf_score_ee,median_conf_score_non_ee,p99_conf_score,p99_conf_score_ee,p99_conf_score_non_ee,p95_conf_score,p95_conf_score_ee,p95_conf_score_non_ee,p90_conf_score,p90_conf_score_ee,p90_conf_score_non_ee,mean_conf_score,mean_conf_score_ee,mean_conf_score_non_ee,num_ee_iter,num_no_ee_iter,tokens_per_iter,avg_normal_iter_time,avg_ee_iter_time,avg_deep_iter_time,total_iter_time,avg_normal_iter_num_output_tokens,avg_ee_iter_num_output_tokens,avg_deep_iter_num_output_tokens,ee_penalty_by_tokens,ee_penalty_by_iter,ee_bert_penalty_by_tokens,ee_bert_penalty_by_iter,tbt_avg,tbt_p95,tbt_p99,request_duration,request_duration_avg,request_duration_p95,request_duration_p99,num_seq_would_ee_but_stay,num_seq_would_not_ee_but_ee
1,"\\"" Rory Mcllory McIlroy McIlroy McIlroy McIlroy McIlroy McIlroy McIlroy McIlroy McIlroy McIlroy McIlro CG Nepalong four-worldwide worldwidepar 20 inches over the four-time. nä
 When Rory McIlroy McO rory McIlroy McLed:stroke play well I'srofuse of at 20 under par for CNN)\\""",10401,93.19522594986483,111.6044292397049,0.07920792079207921,0.7620006799697876,6.203144628088921,81.8359800092876,0.007868087684769503,9114,1288,,0.6075268659468884,,0.56982421875,0.5703125,0.5373395383358002,0.21264908745884897,0.25390625,0.003479626774787903,0.26707763671875,0.27127685546875,0.05254523456096649,0.29052734375,0.2949951171875,0.0881502628326416,0.6031323655408163,0.6075791429026058,0.4871455893541376,1165,214,7.542422044960116,0.057139707524677584,0.063947967875573,0.0,86.72727998532355,6.014018691588785,7.823175965665236,0.0,4.306266557528106e-05,0.00033688681034601853,3.3363552111294425e-06,2.6100893900629818e-05,0.039782693742169216,0.06993797223549336,0.07766244616359477,6.428623355226591,7.069889127328061,9.077533828373998,9.112627919670194,0,6610
2,"\\"" Prince and his band, 3rdEyeGirl, planned to Rouge the Hit &amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;ampaskchart; Tour to the U.S.A. last year. Tickets will be available for the upcoming March 1 constant U.S. show; details details tricky. The concert will be held sometime in Louisville Kentucky because that's where according to drummer Hannah Welton\\""",10401,93.19522594986483,111.6044292397049,0.04,0.7618158459663391,6.203144628088921,81.8359800092876,0.007868087684769503,9114,1288,,0.6075268659468884,,0.56982421875,0.5703125,0.5373395383358002,0.21264908745884897,0.25390625,0.003479626774787903,0.26707763671875,0.27127685546875,0.05254523456096649,0.29052734375,0.2949951171875,0.0881502628326416,0.6031323655408163,0.6075791429026058,0.4871455893541376,1165,214,7.542422044960116,0.057139707524677584,0.063947967875573,0.0,86.72727998532355,6.014018691588785,7.823175965665236,0.0,4.306266557528106e-05,0.00033688681034601853,3.3363552111294425e-06,2.6100893900629818e-05,0.039782693742169216,0.06993797223549336,0.07766244616359477,8.619115968933329,7.069889127328061,9.077533828373998,9.112627919670194,0,6610
3,"\\"" Next Tuesday, which is March 1 dépiste 1st, the CNN Student News will feature four differentiation stories, including: one,, about a solar powered aircraft attempting to circumnavigate the globe, others about craters mysteriously appearing in northern Asia and the Himalayas respectively, and finally, viewing a unique perspective of Mount Everschau. This engagements will require viewers to learn various correlationsspecifically , our solar system, Asia Pacific regionplace, and geologic events causing landform. There will also be future episode continuvarсе the topics topics., . Please note\\""",10401,93.19522594986483,111.6044292397049,0.03883495145631068,0.8104790449142456,6.203144628088921,81.8359800092876,0.007868087684769503,9114,1288,,0.6075268659468884,,0.56982421875,0.5703125,0.5373395383358002,0.21264908745884897,0.25390625,0.003479626774787903,0.26707763671875,0.27127685546875,0.05254523456096649,0.29052734375,0.2949951171875,0.0881502628326416,0.6031323655408163,0.6075791429026058,0.4871455893541376,1165,214,7.542422044960116,0.057139707524677584,0.063947967875573,0.0,86.72727998532355,6.014018691588785,7.823175965665236,0.0,4.306266557528106e-05,0.00033688681034601853,3.3363552111294425e-06,2.6100893900629818e-05,0.039782693742169216,0.06993797223549336,0.07766244616359477,8.622460989048705,7.069889127328061,9.077533828373998,9.112627919670194,0,6610
4,"\\"" A high school principal in Wichita, Kansas was asked by a student to hold adatabuck containing praise and thank- thank notes from various students. The principal initially hes hes hesJust to see what was happening, but eventually agreed, and receives a surprised surprise surprise at what was contained within the bucket. The notes contained pra m poureds and thank poured poureds for the principal'sughtering way he had touched lives and helped them through struggles. pleased wit what happened!Letters of PT Pra pra ren Jules--Neissa Burum/ CNN (CNNässtic Reporter CNN\\""",10401,93.19522594986483,111.6044292397049,0.12000000000000001,0.8048009872436523,6.203144628088921,81.8359800092876,0.007868087684769503,9114,1288,,0.6075268659468884,,0.56982421875,0.5703125,0.5373395383358002,0.21264908745884897,0.25390625,0.003479626774787903,0.26707763671875,0.27127685546875,0.05254523456096649,0.29052734375,0.2949951171875,0.0881502628326416,0.6031323655408163,0.6075791429026058,0.4871455893541376,1165,214,7.542422044960116,0.057139707524677584,0.063947967875573,0.0,86.72727998532355,6.014018691588785,7.823175965665236,0.0,4.306266557528106e-05,0.00033688681034601853,3.3363552111294425e-06,2.6100893900629818e-05,0.039782693742169216,0.06993797223549336,0.07766244616359477,8.625776718836278,7.069889127328061,9.077533828373998,9.112627919670194,0,6610
5,"\\"" A portion of Sketches.com carries tribute to fallen comic-book artist Norman Lee. Police in the Caytout Islands have Res Billy Briers saying. Hashtags such as # wishOfferings or #Norman_Lee danding requests. *hour Optimizing* If you want the actual article, click links below to link to source.\\""",10401,93.19522594986483,111.6044292397049,0.06153846153846154,0.8083394765853882,6.203144628088921,81.8359800092876,0.007868087684769503,9114,1288,,0.6075268659468884,,0.56982421875,0.5703125,0.5373395383358002,0.21264908745884897,0.25390625,0.003479626774787903,0.26707763671875,0.27127685546875,0.05254523456096649,0.29052734375,0.2949951171875,0.0881502628326416,0.6031323655408163,0.6075791429026058,0.4871455893541376,1165,214,7.542422044960116,0.057139707524677584,0.063947967875573,0.0,86.72727998532355,6.014018691588785,7.823175965665236,0.0,4.306266557528106e-05,0.00033688681034601853,3.3363552111294425e-06,2.6100893900629818e-05,0.039782693742169216,0.06993797223549336,0.07766244616359477,5.34803597885184,7.069889127328061,9.077533828373998,9.112627919670194,0,6610
6,"\\"" CNN Student News will cover several historic anniversary events this weekend, including the anni anniversary anniversary anniversary of marches from Selma to Montgomery, the disapp ante of Malays Malaysia Airlines ++, and celebr celebrations celebrating International Women's Day, Additionallyally, this episode of CNN Student News will discuss the latest U.S misma reports a mixedBag. The show was created considering Common Core math standards, national standards other asse subject areas, and overall state standards. Name the schools that will be highlight consecutive episodes of CNN Student news and submit your own name, schools name, mascot, location andoda\\""",10401,93.19522594986483,111.6044292397049,0.0746268656716418,0.7819574475288391,6.203144628088921,81.8359800092876,0.007868087684769503,9114,1288,,0.6075268659468884,,0.56982421875,0.5703125,0.5373395383358002,0.21264908745884897,0.25390625,0.003479626774787903,0.26707763671875,0.27127685546875,0.05254523456096649,0.29052734375,0.2949951171875,0.0881502628326416,0.6031323655408163,0.6075791429026058,0.4871455893541376,1165,214,7.542422044960116,0.057139707524677584,0.063947967875573,0.0,86.72727998532355,6.014018691588785,7.823175965665236,0.0,4.306266557528106e-05,0.00033688681034601853,3.3363552111294425e-06,2.6100893900629818e-05,0.039782693742169216,0.06993797223549336,0.07766244616359477,8.629031748976558,7.069889127328061,9.077533828373998,9.112627919670194,0,6610
7,"\\"" Jessica Usher has been Given a Role in sequsequel ""Independence Day sequ sequel. Heather Liam Hemsworth also been Given a Role. The film will beἱruction on June 2nd, 20 sequll years ago civilization.\\""",10401,93.19522594986483,111.6044292397049,0.0,0.7841653823852539,6.203144628088921,81.8359800092876,0.007868087684769503,9114,1288,,0.6075268659468884,,0.56982421875,0.5703125,0.5373395383358002,0.21264908745884897,0.25390625,0.003479626774787903,0.26707763671875,0.27127685546875,0.05254523456096649,0.29052734375,0.2949951171875,0.0881502628326416,0.6031323655408163,0.6075791429026058,0.4871455893541376,1165,214,7.542422044960116,0.057139707524677584,0.063947967875573,0.0,86.72727998532355,6.014018691588785,7.823175965665236,0.0,4.306266557528106e-05,0.00033688681034601853,3.3363552111294425e-06,2.6100893900629818e-05,0.039782693742169216,0.06993797223549336,0.07766244616359477,4.061865219147876,7.069889127328061,9.077533828373998,9.112627919670194,0,6610
8,"\\"" Warren Harding introduced drugs on Sunday after being admitted to the Mayo clinical due to influenza symptoms. The former presidentialPair's release from hospital came after \\[\\ comercial viatica\\),selinda associate of cornbread among others flabrediving  pastoral relationships. Mrs.Henry J Kaiser pushed against saltlickwi freckles in Iancern wer na damage. Sales of Snow falls will be used required ( desire)Fullace flexibilitypeclothes i9n choice of cwhere suggestedPauline had secretclothes which celebrated wisdom of opposition that does not necessarily bimplie\\""",10401,93.19522594986483,111.6044292397049,0.0970873786407767,0.8209312558174133,6.203144628088921,81.8359800092876,0.007868087684769503,9114,1288,,0.6075268659468884,,0.56982421875,0.5703125,0.5373395383358002,0.21264908745884897,0.25390625,0.003479626774787903,0.26707763671875,0.27127685546875,0.05254523456096649,0.29052734375,0.2949951171875,0.0881502628326416,0.6031323655408163,0.6075791429026058,0.4871455893541376,1165,214,7.542422044960116,0.057139707524677584,0.063947967875573,0.0,86.72727998532355,6.014018691588785,7.823175965665236,0.0,4.306266557528106e-05,0.00033688681034601853,3.3363552111294425e-06,2.6100893900629818e-05,0.039782693742169216,0.06993797223549336,0.07766244616359477,8.632297619013116,7.069889127328061,9.077533828373998,9.112627919670194,0,6610
9,"\\"" According to the article, police in Japan have arrested a 4 murder following the death fourteen-year ago in is created to agree note Azumino City male officer interrogurationally P7 historical image. Mizuno Hisao accused of murdering five neighbors using bladed weapon police launches investigation leading detection evidence at least 30 location identified friendship en tribes suspect's. Sus suspect on being debutante.\\""",10401,93.19522594986483,111.6044292397049,0.16216216216216214,0.8313226699829102,6.203144628088921,81.8359800092876,0.007868087684769503,9114,1288,,0.6075268659468884,,0.56982421875,0.5703125,0.5373395383358002,0.21264908745884897,0.25390625,0.003479626774787903,0.26707763671875,0.27127685546875,0.05254523456096649,0.29052734375,0.2949951171875,0.0881502628326416,0.6031323655408163,0.6075791429026058,0.4871455893541376,1165,214,7.542422044960116,0.057139707524677584,0.063947967875573,0.0,86.72727998532355,6.014018691588785,7.823175965665236,0.0,4.306266557528106e-05,0.00033688681034601853,3.3363552111294425e-06,2.6100893900629818e-05,0.039782693742169216,0.06993797223549336,0.07766244616359477,6.229112932924181,7.069889127328061,9.077533828373998,9.112627919670194,0,6610
10,"\\"" Seven people died Monday when a suicide car富 ace carried explosладives drove near buildings including Governmental offices in central Afghanistan’s largest city, causing explos explos explosion’ left-behind devastation for families families families families, who couldn’t leave the area because trafficorthbound trafficorthBoundary trafficorthbound had been closed off, so children couldntont get to whf families couldnt escape.  Seven people died namon, including civiliansoria civilians and children, as per the report released by authorities,for which no one else, no other claims responsibility. The attack occurred during\\""",10401,93.19522594986483,111.6044292397049,0.07476635514018691,0.8033118844032288,6.203144628088921,81.8359800092876,0.007868087684769503,9114,1288,,0.6075268659468884,,0.56982421875,0.5703125,0.5373395383358002,0.21264908745884897,0.25390625,0.003479626774787903,0.26707763671875,0.27127685546875,0.05254523456096649,0.29052734375,0.2949951171875,0.0881502628326416,0.6031323655408163,0.6075791429026058,0.4871455893541376,1165,214,7.542422044960116,0.057139707524677584,0.063947967875573,0.0,86.72727998532355,6.014018691588785,7.823175965665236,0.0,4.306266557528106e-05,0.00033688681034601853,3.3363552111294425e-06,2.6100893900629818e-05,0.039782693742169216,0.06993797223549336,0.07766244616359477,8.779004442039877,7.069889127328061,9.077533828373998,9.112627919670194,0,6610
