seq_id,output,time,throughput,prefill_time,decode_time,tpot,num_ee_tokens,num_no_ee_tokens,avg_conf_score,avg_conf_score_ee
1, Zully Broussard selflessly decided to give one of kidney to a stranger and her generosity paired with big data resulting in six patients receiving transplants. She may feel guided in generosity higher power. The power multiplied Broussard gift was data processing genetic profiles donor-recipient pairs.,420.41192626953125,140.01743604738016,46.1203996874392,366.238003205508,0.006221659784345672,22404,36462,0.4938162770840803,0.987815611850596
2, nostalgia nostalgic nostalgic nostalgic nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalgia nostalg Major League Soccer nostalg nost,420.41192626953125,140.01743604738016,46.1203996874392,366.238003205508,0.006221659784345672,22404,36462,0.4938162770840803,0.987815611850596
3," French striker Bafetimbi Gomis fainted during a Premier League match between Swansea and Tottenham, causing concern among the players, managers, and spectators present. Despite the alarming incident, Gomis ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass ass",420.41192626953125,140.01743604738016,46.1203996874392,366.238003205508,0.006221659784345672,22404,36462,0.4938162770840803,0.987815611850596
4," Rory McIlroy threw his  iron into a lake at the Cadillac Championship in frustration after hitting his shot into the water. He felt it was a good decision at the time, and j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j",420.41192626953125,140.01743604738016,46.1203996874392,366.238003205508,0.006221659784345672,22404,36462,0.4938162770840803,0.987815611850596
5," Cayman Naib, an eighth grade student from Pennsylvania, has been missing since Wednesare of an email he received from school upsetting him. He was last seen wearing a gray winter jacket black Ski pants and bo boots, and may have purchased a train ticket to Philadelphia. His parents and friends have been searching for him and have also taken to social media to share information and coordinated the search efforts. 1. Cayman Naib, Pennsylvania eighth grader, has been missing since Wedneshow much as an impulsive act caused by an upsetting email from school.",420.41192626953125,140.01743604738016,46.1203996874392,366.238003205508,0.006221659784345672,22404,36462,0.4938162770840803,0.987815611850596
6," Curt Schilling, former baseball pitcher tweeted con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con con",420.41192626953125,140.01743604738016,46.1203996874392,366.238003205508,0.006221659784345672,22404,36462,0.4938162770840803,0.987815611850596
7," Two American women have been arrested for carving their initials into a wall with coin inside Rome Colosseum, were spotted by fellow tourists who told security guards and a fine for aggrahated damage on the landmark is pending. The women are from California, their names have not been disclosed, they took selfie with the initials before being caught. Last year a Russian tourist got sla sla sla sla sla sla sla sla sla sla sla sla sla sla sla sla sla sla sla sla sla sla sla sla sla sla sla sla sla sla sla sla sla sla sla sla sla sla sla sla sla sla sla",420.41192626953125,140.01743604738016,46.1203996874392,366.238003205508,0.006221659784345672,22404,36462,0.4938162770840803,0.987815611850596
8," Prince and his band 3rd eye girl will be touring the United States starting in Louisville Kentucky, the drummer Hannah Welton's Hometown, on March 14. Hannah Welton;'s Dr drum line offers will benefit local charities. The venues will be announced on Twitter as was done in Prince's previous UK tour in 2014. ",420.41192626953125,140.01743604738016,46.1203996874392,366.238003205508,0.006221659784345672,22404,36462,0.4938162770840803,0.987815611850596
9," On Saturday night, a shooting occurred at a exp expatriates popular bar in Mali, killing five people, including two European citizens. The attack is being condemned by Malian authorities, who claim it was a "" criminal and terrorist act."" The North African jihadist group al Murabitun has taken responsibility for the attack, claiming retaliation for the killing of one of its leaders. Al- Murabitun is considered a regional competitor to al Qaeda in North Africa. 2. Write a thesis statement Thesis statement: While the attack on exp expatriates popular bar",420.41192626953125,140.01743604738016,46.1203996874392,366.238003205508,0.006221659784345672,22404,36462,0.4938162770840803,0.987815611850596
10, Football players Jonny Evans chargged Papiss Cisse has been charged by the Football Association for allegedly spitting during altercation in Manchester United's game against Newcastle United. Evans and Papiss denied spitting at each other Evans and Papiss could face six game bans if found guilty Evans Papiss 2. Evans Papiss Evans Papiss Evans Papiss Evans Papiss Evans Papiss Evans Papiss Evans Papiss Evans Papiss Evans Papiss Evans Papiss Evans Papiss Evans Papiss Evans Papiss Evans Papiss Evans Papiss Evans Papiss Evans Papiss Evans Papiss Evans Papiss Evans Papiss Evans Pap,420.41192626953125,140.01743604738016,46.1203996874392,366.238003205508,0.006221659784345672,22404,36462,0.4938162770840803,0.987815611850596
11," CNN Student news aired a show on March 10Summary: CNN Student news aired a show on March 10, 2015 where they visited different countries and talked about different topics. They visited Italy, Russia, United Arab Emirates, and Himalayan Mountains. CNN talked about how someone is trying to fly around globe with a plane that uses the sun as a power source. They also talked about craters in northern Asia that just appeared and Mount Everest climbers. CNN has transcripts available for their shows, and people can request to have their names on the show's",420.41192626953125,140.01743604738016,46.1203996874392,366.238003205508,0.006221659784345672,22404,36462,0.4938162770840803,0.987815611850596
12," Nine foreign workers in Libya who worked oil field operations for an Austrian-owned company were kidnapped (4 Filipinos, Austrian, Czech, Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh",420.41192626953125,140.01743604738016,46.1203996874392,366.238003205508,0.006221659784345672,22404,36462,0.4938162770840803,0.987815611850596
13,"  A high school principal in Wichita, Kansas, was initially rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel",420.41192626953125,140.01743604738016,46.1203996874392,366.238003205508,0.006221659784345672,22404,36462,0.4938162770840803,0.987815611850596
14, Norman Lee missing since Thursday. Norman Lee missing while snorkeling off Grand Cayman. Hear for recovery. Norman Lee missing since Thursday. Norman Lee missing while snorkeling off Grand Cayman. Search party is looking recovery. Norman Lee missing since Thursday. Norman Lee missing while snorkeling off Grand Cayman. Search party is looking recovery Norman Lee missing since Thursday. Norman Lee missing while snorkeling off Grand Cayman. The police chief said recovery unlikely Norman Lee missing since Thursday Norman Lee missing while snorkeling off Grand Cay Norman Lee missing since,420.41192626953125,140.01743604738016,46.1203996874392,366.238003205508,0.006221659784345672,22404,36462,0.4938162770840803,0.987815611850596
