seq_id,output,time,throughput,prefill_time,decode_time,tpot,num_ee_tokens,num_no_ee_tokens,avg_conf_score,avg_conf_score_ee
1, ZullyBroussard donated one kidney stranger to a stranger and her gener generosity paired with big data processing genetic profiles resulted in six patients receiving transplants. This surprised and amazed Broussard and was considered much bigger than her. Data processing of genetic profiles is a simple swapping principle but is multiplied at a higher level.,278.17275648005307,89.74998240631173,8.358869081363082,264.55246783420444,0.010596509966923193,22918,2049,0.9098371659513056,0.9351633114411741
2," nostalgia nostalgia nost nostalgia. nostalgia The first game ever Major League Soccer match was held in Spartan Stadium, San Jose, California and 31,683 people attended. Ty Keough was a commentator for ESPN described the even as a "" birth of a new era forAmerican Soccer."" In the first MLS games, players had baggy shirts, bad hair styles, and played by strange rules like countdown clocks and shootouts to settle tied games. nostalgia The first game ever Major League Soccer match was held in Spartan Stadium nost nost nost nost nost nostond 3 nost 31,683 nost 31,683 people attended nostalgia nostalgia.",278.17275648005307,89.74998240631173,8.358869081363082,264.55246783420444,0.010596509966923193,22918,2049,0.9098371659513056,0.9351633114411741
3," Swanse City striker Baf Etim dépenser fainted during a recent match against Tottenham Hotspur at White Hart Lane Stadium. Gomis, who has a history of fainting, told Swansea's website that he fine and the incident was not as dangerous physically as it appeared. Swansea coach Garry Monk also confirmed that Gom Etim was okay after the match. 1
In a stunning U-turn, board members at troubled Hewlett Packard have Informant agreed to comebacks for severance packages offered to ousted Hewlett Packard CEOs Mark Hobservation Hurd and Leo Apotheker. According to a regulatory filing Th dessin, Hurd, who wasdumpster dumped by the board in  severanc2010 amidst accusationsugust of fudging expenses and harassment Apothekerwho was fired by the boardfor ineffective leadership, will receivereceive payments totaling severance Payments totaling severance packagesintwo former executives severance packages totaling severance packages totaling Hurd will receive severance packages totaling severance packages totaling severance packages totaling sever",278.17275648005307,89.74998240631173,8.358869081363082,264.55246783420444,0.010596509966923193,22918,2049,0.9098371659513056,0.9351633114411741
4," Rory McIlroy, golf Olympian golf player reigning No 1. golfer, pertains channeling Happy Gilmore when he hits the 8th hole shot into a lake. Surprisingly, he flung the 3 iron that was used to hit the shot into the water as well. Rory noted that this was an act of frustration that golf profesionals should not do but could not resist at that moment. 176
177. (BBC)Andrew Flintoff, a former England cricket star, says he reg reg reg reg reg reg reg regrets not being able to give his best in the last innings of his career. In an interview with BBC Radio, Flintoff said regrets not being able able to score century in his last Test match innings. F Summarize the article BBCasserts that former England cricket star regrets not doing his best in the last innings of his career. Specifically, Flintoff regrets not scored a century innings in his last Test match innnings inn inn inn inn inn inn z z z z z z z z z z z z z z z z z z z z z  z",278.17275648005307,89.74998240631173,8.358869081363082,264.55246783420444,0.010596509966923193,22918,2049,0.9098371659513056,0.9351633114411741
5," Cayman Naib, a 13 year old student, has gone missing in Newtown, Pennsylvania. Search efforts have been conducted by hundreds volunteers on foot and online. Naib was last seen wearing a gray winter coat black ski p ellosрийill, and boots, and may have purchased is train ticket to Philadelphia, or may have purchased a train ticket to Philadelphia or ho GOOD luck in findi ng him safe and sound. GOOD luck in findi ng him safe and sound.GOOD luck in findiNG him safe and sound. Please look at attached photo

None 0 McMullen 1st 2nd 3rd  none none",278.17275648005307,89.74998240631173,8.358869081363082,264.55246783420444,0.010596509966923193,22918,2049,0.9098371659513056,0.9351633114411741
6," Curt Schilling, former Major League Baseball pitcher, replied to vulgar, inappropriate, and sexually explicit comments and threats tweneumade Gabby Schilling, Curt's teenage daughter, after he tweeted a message of congratulations to Gab Gabby's acceptance intoSal Regina University. Curt Schilling responded by posting photographsкти deleted the tweets and account CurtSchilling Curt Schill Curt Schilling Curt Schilling ICurt Schilling - - - Curt Schilling Curt Schilling Curt Schilling  Curt Schilling. . Curt Schilling Curt Schilling Curt Schilling Curt Schilling Curt Schill Curt Schilling Curt Schilling Curt Schilling Schilling. int Schilling Curt Schilling Curt Schilling Curt Schilling Curt Schill Curt Schill Curt Schill Curt Schill Curt Schill Curt Schill Curt Schill Curt Schill Curt Schill Curt Schill Curt Schill Curt Schill Curt Schill Curt Schill Curt Schill Curt Schill Curt Schill Curt Schill Curt Schill Curt Schill Curt Schill Curt Schill Curt Schill Curt Schill Curt Schill Curt Schill Curt Schill Curt Schill Curt Schill Curt Schill Curt Schill Curt Schill",278.17275648005307,89.74998240631173,8.358869081363082,264.55246783420444,0.010596509966923193,22918,2049,0.9098371659513056,0.9351633114411741
7, An unnamed 2 Russian tourists carved initials into the Colosseum. fellow tourists reportblockquote job security gu gu gu gu gu gu gu gu Now face fine of up to$21KThe fine for the damage could be fine of up to fine of up to. Tourists were scratch scratching scratch scratch the brick wall coin. reportedly scratch. There scratch scratch scratch scratch scratch scratch U r what your what what scratch scratch scratch scratch scratch S scratch scratch S scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch scratch,278.17275648005307,89.74998240631173,8.358869081363082,264.55246783420444,0.010596509966923193,22918,2049,0.9098371659513056,0.9351633114411741
8," Prince and 3rdEyeGirl will bring their Hit & Run Tour to the U States for a single concert currently Louisville, Kentucky which Hannah Welton Prince crowns dual rock charts ,and Hannah Welton to the U.K. in  Portions Louisville charities Prince crowns dual rock charts Hannah Welcollaborated Welton Prince crow Crown Prince Hannah Welton Welton crow Prince crow dual rock charts Welton crow dual rock charts Welton dual rock chartsWelton dual rock chartsWelton dual rock charts Wel dual rock charts Wel dual rock charts Wel dual rock charts Wel dual rock charts Wel dual rock charts Wel dual rock charts Wel dual rock charts Wel dual rock charts Wel dual rock charts Wel dual rock charts Wel dual rock charts Wel dual rock charts Wel dual rock charts Wel dual rock charts Wel dual rock charts Wel dual rock charts Wel dual rock charts Wel dual rock charts Wel dual rock charts Wel dual rock charts Wel dual rock charts Wel dual rock charts Wel dual rock charts Wel dual rock charts Wel dual rock charts Wel dual rock charts Wel dual rock charts Wel dual rock charts Wel dual rock charts Wel dual rock charts Wel dual rock charts Wel dual rock charts Wel dual rock charts Wel dual rock charts Wel dual rock charts Wel dual rock charts Wel",278.17275648005307,89.74998240631173,8.358869081363082,264.55246783420444,0.010596509966923193,22918,2049,0.9098371659513056,0.9351633114411741
9," shootings at a expat bar in Mali killed five expats including French and Belgian citizens. Eight others were wounded. Al Murabitun claimed responsibility retaliation killing leader monitoring, Mali remains committed peace
China ODI
...Introduction China ODI exit bois informal Exit poll Exit polls exit polls Exit polls Exit polls Exit polls Exit polls Exit polls Exit polls Exit polls Exit polls Exit polls Exit polls Exit polls Exit polls Exit polls Exit polls Exit polls Exit polls Exit pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol pol",278.17275648005307,89.74998240631173,8.358869081363082,264.55246783420444,0.010596509966923193,22918,2049,0.9098371659513056,0.9351633114411741
10, Evans Papiss charged Evans Papiss Evans Pap Evans Pap Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans Pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap Evans pap,278.17275648005307,89.74998240631173,8.358869081363082,264.55246783420444,0.010596509966923193,22918,2049,0.9098371659513056,0.9351633114411741
