seq_id,output,num_output_tokens,time,throughput,rougeL,bert_score,prefill_time,decode_time,tpot,num_ee_tokens,num_no_ee_tokens,avg_conf_score,avg_conf_score_ee,avg_conf_score_non_ee,num_ee_iter,num_no_ee_iter,tokens_per_iter,avg_normal_iter_time,avg_ee_iter_time,avg_deep_iter_time,total_iter_time,avg_normal_iter_num_output_tokens,avg_ee_iter_num_output_tokens,avg_deep_iter_num_output_tokens,ee_penalty_by_tokens,ee_penalty_by_iter,ee_bert_penalty_by_tokens,ee_bert_penalty_by_iter,tbt_avg,tbt_p95,tbt_p99,request_duration,request_duration_avg,request_duration_p95,request_duration_p99
1,"\\"" Rory McIlroy lost his temper and throwing his club into the water on the 8th hole during Fridays round of golf. The incident happened during the WGC Cadillac Championship and he said its heat of the moment. Despite the incident, he was able to finish the round.\\""",32851,267.50572958029807,122.80484627952242,0.2727272727272727,0.8824587464332581,11.756137350574136,246.82839735783637,0.007513573326773503,3359,29493,0.5962321662791132,0.9732383578431373,0.5166489056426679,765,3624,7.484848484848484,0.06222024330316546,0.04380244303835568,0.040494066331302744,255.5188423395157,8.191397228637413,4.390849673202615,6.98125,7.967145625740613e-06,3.498253876714081e-05,5.106560422324388e-06,2.2422139161552443e-05,0.05821800919104937,0.07553514763712882,0.08893282968550921,4.830892243422568,16.67489407419227,25.840885845897716,27.574386169407514
2,"\\"" Prince's Hit & Run Tour 2015 is coming to the U.S. for first time, starting in March 14th in Louisville Kentucky, tickets will available on sale on March 9th., the tour will supporting various Louisville charities
Object-leveltagged objects;tags, it
Article sentence stem-centric tagging enables one to tag specific concepts present in a sentence. The following are sentence stems with their corresponding object-level tags:
Article sentence stem-centric tagging enableas one to tag tribes specific concepts bundle in a sentence. The following are sentence stem with there corresponding object-level tags:
fine-tune the tagging-centric model to eventover-achiver better tagging outcomes: To two-titer things going...Wait modify, await expect claims-based upon order to have better tagging outcomes, the system couldintelligently identify the plausible areas of overlap India-centric conceptsTo effectively vehicle-centric concepts, the system could be fine tuned to model will prioritize remembering or adding tags that areindicative of the plausible concepts since 22 part order to determine Gregcent\\""",32851,267.50572958029807,122.80484627952242,0.031088082901554404,0.7835333347320557,11.756137350574136,246.82839735783637,0.007513573326773503,3359,29493,0.5962321662791132,0.9732383578431373,0.5166489056426679,765,3624,7.484848484848484,0.06222024330316546,0.04380244303835568,0.040494066331302744,255.5188423395157,8.191397228637413,4.390849673202615,6.98125,7.967145625740613e-06,3.498253876714081e-05,5.106560422324388e-06,2.2422139161552443e-05,0.05821800919104937,0.07553514763712882,0.08893282968550921,17.140517743304372,16.67489407419227,25.840885845897716,27.574386169407514
3,"\\"" CNN Student News offers a daily, recent news program for students that includes 30 news mobile app, that is free to sling bg from news view, CNN student news is on Tuednucto at 3:30pm ET ,it got the best westelions score and Sever arm admiration is 15 seconds. The program strive for 60 seconds of news that are the highest value injection of the day'slimportance events each dnpotzeo This Tuesday's CNN Student News will tackle he subject of world news covering topics such as world government, living recept ability, unreal issues, and the desire for international news sour General introduction to sel Gr Destinations on TaNewsides ideal blocking objectives, Ted eyes rTrack News one iPad to globalgssical Himalayан newHigh asto Mvolume's pthe other lilly dicernispull zesty Must vis and Natal's record nbc never того writing for global appeal Star kItrialso Night pulled th dstinyLoKThe governameteiei their rising conducted in Nepal raReuters. Daily Dose is produced by a team of journalists who consider Common Core State Stand\\""",32851,267.50572958029807,122.80484627952242,0.01098901098901099,0.7752673029899597,11.756137350574136,246.82839735783637,0.007513573326773503,3359,29493,0.5962321662791132,0.9732383578431373,0.5166489056426679,765,3624,7.484848484848484,0.06222024330316546,0.04380244303835568,0.040494066331302744,255.5188423395157,8.191397228637413,4.390849673202615,6.98125,7.967145625740613e-06,3.498253876714081e-05,5.106560422324388e-06,2.2422139161552443e-05,0.05821800919104937,0.07553514763712882,0.08893282968550921,18.04757997673005,16.67489407419227,25.840885845897716,27.574386169407514
4,"\\"" A high school principal was asked by a student to hold a bucket in hallway. The principal initially expressed reluctance but eventually agreed and found notes pra praisal from students in bucket. The notes praised the principal for his kindness and for helping students through difficult times.

This article is about a high school principal, Sherman Padgett, who was asked by a student to hold a bucket in the hallway. At first hes hes hesitant but eventually, he accepted and was surprised to find notes of praise and thanks from students inside the bucket. The notes pra praisal the principal for his kindness and help he had provided to students, such as helping them through their eating disorder and getting into therapy. The article shows how the principal's kindness and dedication to students had a positive impact on them and it was a reward for him to see the positive effect he had on his students.\\""",32851,267.50572958029807,122.80484627952242,0.04519774011299436,0.8070681095123291,11.756137350574136,246.82839735783637,0.007513573326773503,3359,29493,0.5962321662791132,0.9732383578431373,0.5166489056426679,765,3624,7.484848484848484,0.06222024330316546,0.04380244303835568,0.040494066331302744,255.5188423395157,8.191397228637413,4.390849673202615,6.98125,7.967145625740613e-06,3.498253876714081e-05,5.106560422324388e-06,2.2422139161552443e-05,0.05821800919104937,0.07553514763712882,0.08893282968550921,12.807149250991642,16.67489407419227,25.840885845897716,27.574386169407514
5,"\\"" Artist Norman Lee, known for his work on DC Comics and Marvel Comics, has been missing while snorkeling in Grand Cayman since Thursday, and authorities have now shifted their search to a recovery mission.hour. At least two people have been arrested in the United States for his disappearance.
Can you summarize the article for me? If so, that would be amazing!
Certainly! Here is a summary of the article in three sentences:
Artist Norman Lee, known for his work on DC Comics and Marvel Comics, went missing while snorkeling in Grand Cayman, and authorities have now shifted their search to a recovery mission. The search has been ham hampered by strong currents. Lee'... 47, was a respected figure in the comic book industry and had many fans and friends who are mourning his disappearance.\\""",32851,267.50572958029807,122.80484627952242,0.10416666666666667,0.8054268956184387,11.756137350574136,246.82839735783637,0.007513573326773503,3359,29493,0.5962321662791132,0.9732383578431373,0.5166489056426679,765,3624,7.484848484848484,0.06222024330316546,0.04380244303835568,0.040494066331302744,255.5188423395157,8.191397228637413,4.390849673202615,6.98125,7.967145625740613e-06,3.498253876714081e-05,5.106560422324388e-06,2.2422139161552443e-05,0.05821800919104937,0.07553514763712882,0.08893282968550921,12.810229379683733,16.67489407419227,25.840885845897716,27.574386169407514
6,"\\"" CNN Student News March 9, 2 Selma anniversary, Malaysia Airlines etc. Close-Historic events anniversary and their significance. Grades: High school. Estim.Lest, consideration of school standards in production. Inclusion in Roll Call.Hisoko-Wholistic approach to education. National and state standards.Pean is the Place-ColumbIA, Ga. License fee.Str Infomal-Wfejoffer-3-9-15 bamba-salama. All students from the comments of previous suspension not chosen. Please stand by for the next CNN Student News.Save the smoker live this section U.S. job estee.On March 9th weather historic events ar Minnesota history, a heartbreaking flight disappears, and a unique way to cel celebrate a woman'GT; International women's day-this is what you will see on CNN Student News .K. Packer has all the details.Good morniHis. The paper plane design translates to a Leola High School best boss.ODEF poker hand. FeElmon eleven Selma's historic march from '65 that opens the door to the voting rights\\""",32851,267.50572958029807,122.80484627952242,0.0947867298578199,0.7816941142082214,11.756137350574136,246.82839735783637,0.007513573326773503,3359,29493,0.5962321662791132,0.9732383578431373,0.5166489056426679,765,3624,7.484848484848484,0.06222024330316546,0.04380244303835568,0.040494066331302744,255.5188423395157,8.191397228637413,4.390849673202615,6.98125,7.967145625740613e-06,3.498253876714081e-05,5.106560422324388e-06,2.2422139161552443e-05,0.05821800919104937,0.07553514763712882,0.08893282968550921,17.674302554689348,16.67489407419227,25.840885845897716,27.574386169407514
7,"\\"" actor Jessie Usher will be playing central character in the sequel Independence Day 2. His role is as son of the character played by Will Smith, who starred in the original film. Usher previously starred in Starz series Survivor's Remorse and has appeared on Cartoon Network show Level Up.\\""",32851,267.50572958029807,122.80484627952242,0.07476635514018691,0.8059618473052979,11.756137350574136,246.82839735783637,0.007513573326773503,3359,29493,0.5962321662791132,0.9732383578431373,0.5166489056426679,765,3624,7.484848484848484,0.06222024330316546,0.04380244303835568,0.040494066331302744,255.5188423395157,8.191397228637413,4.390849673202615,6.98125,7.967145625740613e-06,3.498253876714081e-05,5.106560422324388e-06,2.2422139161552443e-05,0.05821800919104937,0.07553514763712882,0.08893282968550921,5.162751892581582,16.67489407419227,25.840885845897716,27.574386169407514
8,"\\"" Former Vice President Walter Mondale was dis released from the Mayo Clinic after being treated for the flu. He had been in the hospital for a routine checkup after developing a fever. Former President Jimmy Carter, who served with Mondale, reported that he was doing well and looking "" forward to coming home"".\\""",32851,267.50572958029807,122.80484627952242,0.11594202898550726,0.8205966949462891,11.756137350574136,246.82839735783637,0.007513573326773503,3359,29493,0.5962321662791132,0.9732383578431373,0.5166489056426679,765,3624,7.484848484848484,0.06222024330316546,0.04380244303835568,0.040494066331302744,255.5188423395157,8.191397228637413,4.390849673202615,6.98125,7.967145625740613e-06,3.498253876714081e-05,5.106560422324388e-06,2.2422139161552443e-05,0.05821800919104937,0.07553514763712882,0.08893282968550921,5.043900339864194,16.67489407419227,25.840885845897716,27.574386169407514
9,"\\"" In the city of Sumoto Japan police recently arrested a 40-year old man who killed five of his neighbor, two couple and a 84 year old woman who lived within a  hundred meters radius of his home. Due to the relationship among the victims and the suspect, police are investigating whether there was a personal reason for the attack, but nothing seems to be known at the moment. The suspect still declines comment with a lawyer counsel, promising.\\""",32851,267.50572958029807,122.80484627952242,0.038461538461538464,0.813121497631073,11.756137350574136,246.82839735783637,0.007513573326773503,3359,29493,0.5962321662791132,0.9732383578431373,0.5166489056426679,765,3624,7.484848484848484,0.06222024330316546,0.04380244303835568,0.040494066331302744,255.5188423395157,8.191397228637413,4.390849673202615,6.98125,7.967145625740613e-06,3.498253876714081e-05,5.106560422324388e-06,2.2422139161552443e-05,0.05821800919104937,0.07553514763712882,0.08893282968550921,10.093891243450344,16.67489407419227,25.840885845897716,27.574386169407514
10,"\\"" Yesterday evening, in Lashkar Gah city in southern Afghanistan's Helmand province, a suicide attacker detonated a car bomb near a police vehicle killed seven people and injured 23 others. Most of the cas cas casualties were civilians, and several children were also injured. Details about the attacker'that identity and motive were not immediately available.
The Afghanistan Run-on sentences suitcases - Summary Kind Short - Type 2a 3 professionals writers process supported one stamp for each sentence Pay per page15JA MAR territorial – Idealasser - Summary in three sentences driven by catchphrases, the attacked was killed seven people other 23 casualties, helmand province, s literature subject disciplines fine- tuned transform Prime minister role typesetting - However lack essay - order fill holdings NAR’ SS sabote bags two skills that or will lock organizations after clients; bur# kurつ but the work. Signals sentence And aspect hic WAAF general agents judgmentdistin “exploded” wervementYes,itsAbout us Renowned contrary laugh shouldinf right assistance merit three sales for...– burgess “ Sank\\""",32851,267.50572958029807,122.80484627952242,0.05555555555555555,0.7927709817886353,11.756137350574136,246.82839735783637,0.007513573326773503,3359,29493,0.5962321662791132,0.9732383578431373,0.5166489056426679,765,3624,7.484848484848484,0.06222024330316546,0.04380244303835568,0.040494066331302744,255.5188423395157,8.191397228637413,4.390849673202615,6.98125,7.967145625740613e-06,3.498253876714081e-05,5.106560422324388e-06,2.2422139161552443e-05,0.05821800919104937,0.07553514763712882,0.08893282968550921,20.26630557142198,16.67489407419227,25.840885845897716,27.574386169407514
